symbol,cik,fiscal_year,value,source_url
AFL,0000004977,2000,9720000000,https://www.sec.gov/Archives/edgar/data/4977/0000004977-01-500045.txt
AON,0000315293,2000,4367000000,https://www.sec.gov/Archives/edgar/data/315293/0000948572-01-000011.txt
SYY,0000096021,2022,68636000000,https://www.sec.gov/Archives/edgar/data/96021/000009602122000151/0000096021-22-000151-index.htm
SYY,0000096021,2015,48680752000,
SYY,0000096021,2016,50366919000,
SYY,0000096021,2017,55371139000,
SYY,0000096021,2018,58727324000,
SYY,0000096021,2019,60113922000,https://www.sec.gov/Archives/edgar/data/96021/000009602119000093/0000096021-19-000093-index.htm
ALL,0000899051,2009,32013000000,https://www.sec.gov/Archives/edgar/data/899051/000104746910001355/0001047469-10-001355-index.htm
POOL,0000945841,2016,2570803000,https://www.sec.gov/Archives/edgar/data/945841/000094584117000028/0000945841-17-000028-index.htm
TKR,0000098362,2018,3580800000,https://www.sec.gov/Archives/edgar/data/98362/000009836219000038/0000098362-19-000038-index.htm
SXCL,0000709804,2002,762397000,
SXCL,0000709804,2003,595065000,
SXCL,0000709804,2005,718009000,
SXCL,0000709804,2006,310145000,
KEY,0000091576,2016,5024000000,https://www.sec.gov/Archives/edgar/data/91576/000009157617000013/0000091576-17-000013-index.htm
HCR,0000878736,2005,3417290000,https://www.sec.gov/Archives/edgar/data/878736/000095015206001700/l17957ae10vk.htm
TXN,0000097476,2009,10427000000,https://www.sec.gov/Archives/edgar/data/97476/000114036110007923/0001140361-10-007923-index.htm
APD,0000002969,2025,12037300000,https://www.sec.gov/Archives/edgar/data/2969/000000296925000055/0000002969-25-000055-index.htm
CAR,0000723612,2008,5984000000,
SPG,0001063761,2005,741969000000,
BIO,0000012208,2025,2583200000,https://www.sec.gov/Archives/edgar/data/12208/000001220826000010/0000012208-26-000010-index.htm
C,0000831001,2008,106499000000,
UNP,0000100885,2020,19533000000,https://www.sec.gov/Archives/edgar/data/100885/000010088521000068/0000100885-21-000068-index.htm
UNP,0000100885,2021,21804000000,https://www.sec.gov/Archives/edgar/data/100885/000143774922002494/0001437749-22-002494-index.htm
UNP,0000100885,2024,24250000000,https://www.sec.gov/Archives/edgar/data/100885/000010088525000042/0000100885-25-000042-index.htm
UNP,0000100885,2025,24510000000,https://www.sec.gov/Archives/edgar/data/100885/000010088526000037/0000100885-26-000037-index.htm
BNY,0001390777,2025,20080000000,https://www.sec.gov/Archives/edgar/data/1390777/000139077726000033/0001390777-26-000033-index.htm
C,0000831001,2015,76354000000,https://www.sec.gov/Archives/edgar/data/831001/000083100116000235/0000831001-16-000235-index.htm
C,0000831001,2016,70797000000,https://www.sec.gov/Archives/edgar/data/831001/000083100117000038/0000831001-17-000038-index.htm
C,0000831001,2017,72444000000,https://www.sec.gov/Archives/edgar/data/831001/000083100118000040/0000831001-18-000040-index.htm
CAH,0000721371,2006,141300000,https://www.sec.gov/Archives/edgar/data/721371/000119312506184453/d10k.htm
NRTLQ,0000072911,2001,17511000000,
SYY,0000096021,2025,81370000000,https://www.sec.gov/Archives/edgar/data/96021/000009602125000099/0000096021-25-000099-index.htm
CNX,0001070412,2025,2239134000,https://www.sec.gov/Archives/edgar/data/1070412/000107041226000038/0001070412-26-000038-index.htm
OMX,0000012978,2003,12864790000,
AVY,0000008818,2025,8855500000,https://www.sec.gov/Archives/edgar/data/8818/000000881826000015/0000008818-26-000015-index.htm
CAT,0000018230,2025,67589000000,https://www.sec.gov/Archives/edgar/data/18230/000001823026000008/0000018230-26-000008-index.htm
CVX,0000093410,2019,139865000000,https://www.sec.gov/Archives/edgar/data/93410/000009341020000010/0000093410-20-000010-index.htm
CVX,0000093410,2020,94471000000,https://www.sec.gov/Archives/edgar/data/93410/000009341021000009/0000093410-21-000009-index.htm
CVX,0000093410,2021,155606000000,https://www.sec.gov/Archives/edgar/data/93410/000009341022000019/0000093410-22-000019-index.htm
CVX,0000093410,2022,235717000000,https://www.sec.gov/Archives/edgar/data/93410/000009341023000009/0000093410-23-000009-index.htm
CVX,0000093410,2023,196913000000,https://www.sec.gov/Archives/edgar/data/93410/000009341024000013/0000093410-24-000013-index.htm
CVX,0000093410,2024,193414000000,https://www.sec.gov/Archives/edgar/data/93410/000009341025000009/0000093410-25-000009-index.htm
CVX,0000093410,2025,184432000000,https://www.sec.gov/Archives/edgar/data/93410/000009341026000078/0000093410-26-000078-index.htm
SWK,0000093556,2010,3682600000,https://www.sec.gov/Archives/edgar/data/93556/000095012311015782/0000950123-11-015782-index.htm
SWK,0000093556,2011,9376500000,https://www.sec.gov/Archives/edgar/data/93556/000119312512075395/0001193125-12-075395-index.htm
SWK,0000093556,2005,3104300000,
BHGE,0000808362,2007,10428200000,
MUR,0000717423,2006,14307387000,https://www.sec.gov/Archives/edgar/data/717423/000119312507044355/d10k.htm
SWK,0000093556,2016,11593500000,https://www.sec.gov/Archives/edgar/data/93556/000009355617000006/0000093556-17-000006-index.htm
SWK,0000093556,2017,12966600000,https://www.sec.gov/Archives/edgar/data/93556/000009355619000011/0000093556-19-000011-index.htm
SWK,0000093556,2018,13982400000,
SWK,0000093556,2019,12912900000,https://www.sec.gov/Archives/edgar/data/93556/000009355620000006/0000093556-20-000006-index.htm
SWK,0000093556,2021,12750000000,https://www.sec.gov/Archives/edgar/data/93556/000009355622000015/0000093556-22-000015-index.htm
SWK,0000093556,2022,16947400000,https://www.sec.gov/Archives/edgar/data/93556/000009355623000007/0000093556-23-000007-index.htm
SWK,0000093556,2023,15781100000,https://www.sec.gov/Archives/edgar/data/93556/000009355624000032/0000093556-24-000032-index.htm
SWK,0000093556,2024,15365700000,https://www.sec.gov/Archives/edgar/data/93556/000009355625000007/0000093556-25-000007-index.htm
SWK,0000093556,2026,15130400000,
SVU,0000095521,2001,23194279000,https://www.sec.gov/Archives/edgar/data/95521/000104596901500185/d10k405.txt
BWA,0000908255,2025,14316000000,https://www.sec.gov/Archives/edgar/data/908255/000090825526000011/0000908255-26-000011-index.htm
SANM,0000897723,2006,3252706000,https://www.sec.gov/Archives/edgar/data/897723/000110465907000416/a06-25805_310k.htm
BIG,0000768835,2002,3433321000,
LPX,0000060519,2003,2300200000,
BDX,0000010795,2025,21840000000,https://www.sec.gov/Archives/edgar/data/10795/000001079525000099/0000010795-25-000099-index.htm
BBT,0001108134,2006,190009000,
BGG,0000014195,2005,2654875000,
SYY,0000096021,2012,42380939000,
CB,0000896159,2000,5266657000,
VTSS,0000880446,2005,190778000,
HAS,0000046080,2013,4082157000,https://www.sec.gov/Archives/edgar/data/46080/000119312514069828/0001193125-14-069828-index.htm
SYY,0000096021,2008,37522111000,
SYY,0000096021,2009,36853330000,
SYY,0000096021,2010,37243495000,https://www.sec.gov/Archives/edgar/data/96021/000095012310082514/0000950123-10-082514-index.htm
SYY,0000096021,2011,39323489000,https://www.sec.gov/Archives/edgar/data/96021/000095012311081150/0000950123-11-081150-index.htm
SYY,0000096021,2013,44411233000,
SYY,0000096021,2014,46516712000,
AXP,0000004962,2016,24235000000,
AXP,0000004962,2017,24780000000,
AXP,0000004962,2018,26607000000,https://www.sec.gov/Archives/edgar/data/4962/000000496219000018/0000004962-19-000018-index.htm
CB,0000896159,2018,32717000000,https://www.sec.gov/Archives/edgar/data/896159/000089615919000005/0000896159-19-000005-index.htm
AXP,0000004962,2019,28159000000,https://www.sec.gov/Archives/edgar/data/4962/000000496220000030/0000004962-20-000030-index.htm
AXP,0000004962,2020,21974000000,https://www.sec.gov/Archives/edgar/data/4962/000000496221000013/0000004962-21-000013-index.htm
AXP,0000004962,2021,27716000000,https://www.sec.gov/Archives/edgar/data/4962/000000496222000008/0000004962-22-000008-index.htm
AXP,0000004962,2022,34219000000,https://www.sec.gov/Archives/edgar/data/4962/000000496223000006/0000004962-23-000006-index.htm
AXP,0000004962,2023,37218000000,https://www.sec.gov/Archives/edgar/data/4962/000000496224000013/0000004962-24-000013-index.htm
AXP,0000004962,2024,38825000000,https://www.sec.gov/Archives/edgar/data/4962/000000496225000016/0000004962-25-000016-index.htm
AIG,0000005272,2012,71214000000,https://www.sec.gov/Archives/edgar/data/5272/000104746913001390/0001047469-13-001390-index.htm
AIG,0000005272,2013,68874000000,https://www.sec.gov/Archives/edgar/data/5272/000104746914001096/0001047469-14-001096-index.htm
AIG,0000005272,2014,64406000000,https://www.sec.gov/Archives/edgar/data/5272/000000527215000002/0000005272-15-000002-index.htm
AIG,0000005272,2015,58327000000,https://www.sec.gov/Archives/edgar/data/5272/000000527216000035/0000005272-16-000035-index.htm
AIG,0000005272,2016,52367000000,https://www.sec.gov/Archives/edgar/data/5272/000000527217000017/0000005272-17-000017-index.htm
AIG,0000005272,2017,49520000000,https://www.sec.gov/Archives/edgar/data/5272/000000527218000022/0000005272-18-000022-index.htm
AAL,0000006201,2013,26743000000,
AAL,0000006201,2014,42650000000,https://www.sec.gov/Archives/edgar/data/6201/000119312515061145/0001193125-15-061145-index.htm
AAL,0000006201,2025,54633000000,https://www.sec.gov/Archives/edgar/data/6201/000000620126000014/0000006201-26-000014-index.htm
AIG,0000005272,2018,47389000000,https://www.sec.gov/Archives/edgar/data/5272/000000527219000023/0000005272-19-000023-index.htm
AIG,0000005272,2019,49746000000,https://www.sec.gov/Archives/edgar/data/5272/000110465920023889/0001104659-20-023889-index.htm
MSFT,0000789019,2025,281724000000,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/0000950170-25-100235-index.htm
WRB,0000011544,2022,11166499000,https://www.sec.gov/Archives/edgar/data/11544/000001154425000005/0000011544-25-000005-index.htm
WRB,0000011544,2024,13638752000,https://www.sec.gov/Archives/edgar/data/11544/000001154426000005/0000011544-26-000005-index.htm
JPM,0000019617,2019,115720000000,https://www.sec.gov/Archives/edgar/data/19617/000001961720000257/0000019617-20-000257-index.htm
JPM,0000019617,2020,119951000000,https://www.sec.gov/Archives/edgar/data/19617/000001961721000236/0000019617-21-000236-index.htm
JPM,0000019617,2021,121649000000,https://www.sec.gov/Archives/edgar/data/19617/000001961722000272/0000019617-22-000272-index.htm
JPM,0000019617,2022,128695000000,https://www.sec.gov/Archives/edgar/data/19617/000001961723000231/0000019617-23-000231-index.htm
JPM,0000019617,2023,158104000000,https://www.sec.gov/Archives/edgar/data/19617/000001961724000225/0000019617-24-000225-index.htm
VTSS,0000880446,2002,165066000,
SUNEQ,0000945436,2002,341242000,
PCG,0001004980,2000,6854292000,
KMG,1141185,2001,3638000000,https://www.sec.gov/Archives/edgar/data/1141185/000114118502000011/exh13annrpt2001.txt
JPM,0000019617,2024,177556000000,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/0000019617-25-000270-index.htm
CINF,0000020286,2009,3903000000,https://www.sec.gov/Archives/edgar/data/20286/000114420412011957/
COF,0000927628,2018,28076000000,https://www.sec.gov/Archives/edgar/data/927628/000092762821000094/0000927628-21-000094-index.htm
ARNC,4281,2007,29280000000,https://data.sec.gov/api/xbrl/companyfacts/CIK0000004281.json
UTX,101829,2007,55716000000,https://data.sec.gov/api/xbrl/companyfacts/CIK0000101829.json
AVY,0000008818,2014,6330300000,https://www.sec.gov/Archives/edgar/data/8818/000104746915001200/0001047469-15-001200-index.htm
BF.B,0000014693,2000,2009000000,https://www.sec.gov/Archives/edgar/data/14693/0000014693-00-000016.txt
BLL,0000009389,2000,3664000000,https://www.sec.gov/Archives/edgar/data/9389/0000009389-01-500003.txt
EMC,0000790070,2000,7966974000,https://www.sec.gov/Archives/edgar/data/790070/0000912057-01-007516.txt
GLK,0000043362,2000,1670000000,https://www.sec.gov/Archives/edgar/data/43362/0000950137-01-000893.txt
IPG,0000051644,2000,5625845000,https://www.sec.gov/Archives/edgar/data/51644/0000051644-01-000011.txt
NWL,0000814453,2000,6934747000,https://www.sec.gov/Archives/edgar/data/814453/0000895813-01-000111.txt
ODP,0000800240,2000,3065657000,https://www.sec.gov/Archives/edgar/data/800240/0000950144-01-004002.txt
PAYX,0000723531,2000,728000000,https://www.sec.gov/Archives/edgar/data/723531/0000723531-00-000020.txt
PCS,0000101830,2000,23613000000,https://www.sec.gov/Archives/edgar/data/101830/0000950131-01-001515.txt
PGR,0000080661,2000,6771000000,https://www.sec.gov/Archives/edgar/data/80661/0000950152-01-001830.txt
PNW,0000764622,2000,3531810000,https://www.sec.gov/Archives/edgar/data/764622/0000950147-01-500557.txt
QCOM,0000804328,2000,3196780000,https://www.sec.gov/Archives/edgar/data/804328/0000912057-00-047095.txt
ROH,0000084792,2000,6879000000,https://www.sec.gov/Archives/edgar/data/84792/0000950154-01-500137.txt
AES,0000874761,2001,9327000000,https://www.sec.gov/Archives/edgar/data/874761/000091205702011424/a2074070z10-k.htm
ANDW,0000317093,2001,1049495000,https://www.sec.gov/Archives/edgar/data/317093/000091205701544331/0000912057-01-544331.txt
AW,0000848865,2001,1378293000,https://www.sec.gov/Archives/edgar/data/848865/000095015302000538/p66262e10-k.htm
BBY,0000764478,2001,17078464000,https://www.sec.gov/Archives/edgar/data/764478/000091205701518254/a2049390zex-13.htm
BK,0000009626,2001,4350000000,https://www.sec.gov/Archives/edgar/data/9626/000000962602000017/r10kex13.txt
BMET,0000351346,2001,1030663000,https://www.sec.gov/Archives/edgar/data/351346/000095013701503231/c64207e10-k.txt
BMS,0000011199,2001,2293104000,https://www.sec.gov/Archives/edgar/data/11199/000110465902000803/0001104659-02-000803.txt
CHIR,0000706539,2001,293538000,https://www.sec.gov/Archives/edgar/data/706539/000091205702008776/a2071810z10-k.htm
CINF,0000020286,2001,2561000000,https://www.sec.gov/Archives/edgar/data/20286/000095015202002433/l93455aex13.txt
CMVT,0000803014,2001,400555000,https://www.sec.gov/Archives/edgar/data/803014/000090951801500033/d25604_form10-k.txt
CVG,0001062047,2002,2286200000,https://www.sec.gov/Archives/edgar/data/1062047/000102140803003816/d10k.htm
CTX,0000018532,2001,7048573000,https://www.sec.gov/Archives/edgar/data/18532/000095013401503244/d88153e10-k.htm
CTXS,0000877890,2001,551799000,https://www.sec.gov/Archives/edgar/data/877890/000095014402002868/g74719e10-k.txt
DG,0000029534,2001,5322895000,https://www.sec.gov/Archives/edgar/data/29534/000091431702000353/form10k-44259_328.txt
EHC,0000785161,2001,4072107000,https://www.sec.gov/Archives/edgar/data/785161/000100515002000448/form10k.txt
FBF,0000050341,2001,5085000000,https://www.sec.gov/Archives/edgar/data/50341/000094937702000103/fleet10-k53433.htm
FLR,0001124198,2001,8972161000,https://www.sec.gov/Archives/edgar/data/1124198/000101706202000439/d10k.htm
FRX,0000038074,2001,1174527000,https://www.sec.gov/Archives/edgar/data/38074/000003807401500010/forest10k2001.htm
HOT,0000316206,2001,1014000000,https://www.sec.gov/Archives/edgar/data/316206/000095015302000584/0000950153-02-000584.txt
JNS,0001065865,2001,2227000000,https://www.sec.gov/Archives/edgar/data/1065865/000106586502000009/form10k.txt
NTAP,0001002047,2001,1006738000,https://www.sec.gov/Archives/edgar/data/1002047/000089161801501663/f74276e10-k.txt
NWL,0000814453,2001,6909319000,https://www.sec.gov/Archives/edgar/data/814453/000089581302000039/x10-k.txt
PAYX,0000723531,2001,869857000,https://www.sec.gov/Archives/edgar/data/723531/000072353101500014/ex13.txt
PGR,0000080661,2001,7488200000,https://www.sec.gov/Archives/edgar/data/80661/000095015202002479/l93089aex13.txt
MTW,0000061986,2007,4005000000,
PLL,0000075829,2001,1235423000,https://www.sec.gov/Archives/edgar/data/75829/000112528201502310/b314202_ex13.txt
PTV,0001089976,2001,2201000000,https://www.sec.gov/Archives/edgar/data/1089976/000095013702001941/c67435e10-k.txt
QLGC,0000918386,2001,357542000,https://www.sec.gov/Archives/edgar/data/918386/000089256901500545/a73890e10-k405.txt
SANM,0000897723,2001,4054048000,https://www.sec.gov/Archives/edgar/data/897723/000089161801502766/f77323e10-k.txt
SAPE,0001008817,2001,516800000,https://www.sec.gov/Archives/edgar/data/1008817/000095013502001583/b41794sce10-k.htm
SCHW,0000316709,2001,4353000000,https://www.sec.gov/Archives/edgar/data/316709/000031670902000008/exh13_1.txt
SPLS,0000791519,2001,10161375000,https://www.sec.gov/Archives/edgar/data/791519/000091205701007830/a2041664z10-k.htm
STT,0000093751,2001,4758000000,https://www.sec.gov/Archives/edgar/data/93751/000114544302000006/d10-k.htm
USB,0000036104,2016,21308000000,https://www.sec.gov/Archives/edgar/data/36104/000119312517053947/0001193125-17-053947-index.htm
USB,0000036104,2017,21902000000,https://www.sec.gov/Archives/edgar/data/36104/000119312518053893/0001193125-18-053893-index.htm
TMO,0000097745,2001,1916200000,https://www.sec.gov/Archives/edgar/data/97745/000009774506000048/tmok2005.htm
VFC,0000103379,2001,5518805000,https://www.sec.gov/Archives/edgar/data/103379/000089322002000278/w58417ex13.txt
WOR,0000108516,2001,1826100000,https://www.sec.gov/Archives/edgar/data/108516/000095015201504177/l90105aex13.txt
AES,0000874761,2002,2832000000,https://www.sec.gov/Archives/edgar/data/874761/000104746903010240/a2105668z10-k.htm
AMCC,0000711065,2002,172352000,https://www.sec.gov/Archives/edgar/data/711065/000101706202001140/d10k.htm
AON,0000315293,2002,5263000000,https://www.sec.gov/Archives/edgar/data/315293/000104746903010294/a2106480z10-k.htm
AW,0000848865,2002,1353838000,https://www.sec.gov/Archives/edgar/data/848865/000095015303000546/p67485e10vk.htm
AZO,0000866787,2002,5325510000,https://www.sec.gov/Archives/edgar/data/866787/000095014402010940/g78922e10vk.htm
BGEN,0000714655,2002,288343000,https://www.sec.gov/Archives/edgar/data/714655/000095013503001769/b45838biexv13.htm
BK,0000009626,2002,10872000000,https://www.sec.gov/Archives/edgar/data/9626/000095013003002085/d10k.htm
BLS,0000732713,2002,3055000000,https://www.sec.gov/Archives/edgar/data/732713/000104746903007358/a2104641z10-k.htm
CHIR,0000706539,2002,356324000,https://www.sec.gov/Archives/edgar/data/706539/000104746903007803/a2104185z10-k.htm
AIV,0000922864,2008,1178878000,https://data.sec.gov/api/xbrl/companyfacts/CIK0000922864.json
ABT,0000001800,2010,35166721000,https://www.sec.gov/Archives/edgar/data/1800/000104746911001056/0001047469-11-001056-index.htm
ABT,0000001800,2011,21407000000,https://www.sec.gov/Archives/edgar/data/1800/000104746912001216/0001047469-12-001216-index.htm
ABT,0000001800,2012,19050000000,https://www.sec.gov/Archives/edgar/data/1800/000104746913001180/0001047469-13-001180-index.htm
ABT,0000001800,2013,19657000000,https://www.sec.gov/Archives/edgar/data/1800/000104746914001176/0001047469-14-001176-index.htm
ABT,0000001800,2014,20247000000,https://www.sec.gov/Archives/edgar/data/1800/000104746915001377/0001047469-15-001377-index.htm
ABT,0000001800,2015,20405000000,https://www.sec.gov/Archives/edgar/data/1800/000104746916010246/0001047469-16-010246-index.htm
ABT,0000001800,2016,20853000000,https://www.sec.gov/Archives/edgar/data/1800/000104746917000744/0001047469-17-000744-index.htm
CINF,0000020286,2002,687000000,https://www.sec.gov/Archives/edgar/data/20286/000095015203002920/l99504ae10vk.htm
COL,0001137411,2002,2492000000,https://www.sec.gov/Archives/edgar/data/1137411/000104746902007649/a2095618zex-13.htm
CTAS,0000723254,2002,2575331000,https://www.sec.gov/Archives/edgar/data/723254/000091205702033406/a2087131zex-13.htm
CTX,0000018532,2002,8114891000,https://www.sec.gov/Archives/edgar/data/18532/000095013402007516/d97653e10vk.htm
CTXS,0000877890,2002,527448000,https://www.sec.gov/Archives/edgar/data/877890/000095014403003643/g81173e10vk.htm
EQR,0000906107,2002,1994053000,https://www.sec.gov/Archives/edgar/data/906107/000110465903004297/j8049_10k.htm
FBF,0000050341,2002,6227000000,https://www.sec.gov/Archives/edgar/data/50341/000095013503001582/b45729fbe10vk.htm
FDO,0000034408,2002,4162652000,https://www.sec.gov/Archives/edgar/data/34408/000104746902003715/a2093839zex-13.htm
FLR,0001124198,2002,9958956000,https://www.sec.gov/Archives/edgar/data/1124198/000089256903000847/a88362exv13.htm
FRX,0000038074,2002,1566626000,https://www.sec.gov/Archives/edgar/data/38074/000003807402000004/forest10k2002.htm
HRB,0000012659,2002,3317736000,https://www.sec.gov/Archives/edgar/data/12659/000095013402008804/c70740exv13.htm
MAT,0000063276,2002,4885340000,https://www.sec.gov/Archives/edgar/data/63276/000089843003002040/d10k.htm
MEDI,0000873591,2002,540495000000,https://www.sec.gov/Archives/edgar/data/873591/000104746903007637/a2104577z10-k.htm
MIL,0000066479,2002,704251000,https://www.sec.gov/Archives/edgar/data/66479/000092701603001071/d10k.htm
NTAP,0001002047,2002,1006738000,https://www.sec.gov/Archives/edgar/data/1002047/000089161802003053/f82586e10vk.htm
NYT,0000071691,2002,225364000,https://www.sec.gov/Archives/edgar/data/71691/000104746903006543/a2100471z10-k.htm
PAYX,0000723531,2002,954910000,https://www.sec.gov/Archives/edgar/data/723531/000095015202005612/l95299ae10vk.htm
PGR,0000080661,2002,9294400000,https://www.sec.gov/Archives/edgar/data/80661/000095015203002937/l99510ae10vk.htm
QLGC,0000918386,2002,344189000,https://www.sec.gov/Archives/edgar/data/918386/000089256902001325/a82404e10vk.htm
RRD,0000029669,2002,4754937000,https://www.sec.gov/Archives/edgar/data/29669/000095013103000849/d10k.htm
STT,0000093751,2002,7220000000,https://www.sec.gov/Archives/edgar/data/93751/000114544303000208/d11805-10k.htm
SVU,0000095521,2002,22309061000,https://www.sec.gov/Archives/edgar/data/95521/000104596902000713/d10k.htm
HSP,0001274057,2011,4057100000,
HSP,0001274057,2012,4092100000,
HSP,0001274057,2013,4002800000,
HSP,0001274057,2014,4463700000,
THC,0000070318,2002,395000000,https://www.sec.gov/Archives/edgar/data/70318/000089710102000564/tenet023722ex-13.htm
TMK,0000320335,2002,2737966000,https://www.sec.gov/Archives/edgar/data/320335/000093176303000621/d10k.htm
TRB,0000726513,2002,159593000,https://www.sec.gov/Archives/edgar/data/726513/000104746903008427/a2104826z10-k.htm
UVN,0001017008,2002,1091293000,https://www.sec.gov/Archives/edgar/data/1017008/000104746903009875/a2103596z10-k.htm
XL,0000875159,2002,6578049000,https://www.sec.gov/Archives/edgar/data/875159/000093041303000985/c26955_10k.htm
XLNX,0000743988,2002,1660019000,https://www.sec.gov/Archives/edgar/data/743988/000101287002002739/d10k.htm
ZION,0000109380,2002,1411900000,https://www.sec.gov/Archives/edgar/data/109380/000102140803004570/dex13.htm
ABC,0001140859,2003,49657328000,https://www.sec.gov/Archives/edgar/data/1140859/000119312503097066/d10k.htm
ALTR,0000768251,2003,827207000,https://www.sec.gov/Archives/edgar/data/768251/000119312504042171/dex131.htm
AMCC,0000711065,2003,105000000,https://www.sec.gov/Archives/edgar/data/711065/000089843003003214/d10k.htm
AMD,0000002488,2003,1205593000,https://www.sec.gov/Archives/edgar/data/2488/000119312504037179/d10k.htm
APCC,0000835910,2003,1464798000000,https://www.sec.gov/Archives/edgar/data/835910/000104746905006806/a2153699z10-k.htm
AZO,0000866787,2003,5457123000,https://www.sec.gov/Archives/edgar/data/866787/000095014403011980/g85398e10vk.htm
BK,0000009626,2003,7397000000,https://www.sec.gov/Archives/edgar/data/9626/000119312504037461/d10k.htm
BLL,0000009389,2003,4977000000,https://www.sec.gov/Archives/edgar/data/9389/000000938904000059/ex13-1_f10k.htm
BLS,0000732713,2003,14268000000,https://www.sec.gov/Archives/edgar/data/732713/000095014404001649/g86981e10vk.htm
GR,0000042542,2008,7061700000,
SEDG,0001419612,2019,1425660000,https://www.sec.gov/Archives/edgar/data/1419612/000117891320000672/0001178913-20-000672-index.htm
BMS,0000011199,2003,2635018000,https://www.sec.gov/Archives/edgar/data/11199/000110465904007445/a04-3482_110k.htm
CHIR,0000706539,2003,1833944000,https://www.sec.gov/Archives/edgar/data/706539/000104746904006411/a2129339z10-k.htm
CINF,0000020286,2003,3181000000,https://www.sec.gov/Archives/edgar/data/20286/000095015204001818/l05798ae10vk.htm
COF,0000927628,2003,8201013000,https://www.sec.gov/Archives/edgar/data/927628/000119312504035097/d10k.htm
CPNLQ,0000916457,2003,8923142000,https://www.sec.gov/Archives/edgar/data/916457/000089161804000798/f95352e10vk.htm
CTXS,0000877890,2003,588625000,https://www.sec.gov/Archives/edgar/data/877890/000095014404002373/g87646e10vk.htm
DG,0000029534,2003,6100404000,https://www.sec.gov/Archives/edgar/data/29534/000002953403000106/form10k2002foredgar.htm
DHR,0000313616,2003,5462583000,https://www.sec.gov/Archives/edgar/data/313616/000110465904006799/a04-3138_110k.htm
EBAY,0001065088,2003,852536000,https://www.sec.gov/Archives/edgar/data/1065088/000089161804000676/f96707ore10vk.htm
EQR,0000906107,2003,1823298000,https://www.sec.gov/Archives/edgar/data/906107/000110465904007155/a04-2963_210k.htm
FBF,0000050341,2003,5795000000,https://www.sec.gov/Archives/edgar/data/50341/000119312504032405/d10k.htm
FDO,0000034408,2003,4750171000,https://www.sec.gov/Archives/edgar/data/34408/000104746903038626/a2123300zex-13.htm
FLR,0001124198,2003,8805703000,https://www.sec.gov/Archives/edgar/data/1124198/000089256904000341/a95964e10vk.htm
FRX,0000038074,2003,2206706000,https://www.sec.gov/Archives/edgar/data/38074/000003807403000008/forest10k2003.htm
USB,0000036104,2022,24302000000,
USB,0000036104,2023,28144000000,https://www.sec.gov/Archives/edgar/data/36104/000003610424000018/0000036104-24-000018-index.htm
USB,0000036104,2024,27455000000,https://www.sec.gov/Archives/edgar/data/36104/000003610425000016/0000036104-25-000016-index.htm
SEDG,0001419612,2020,1459271000,https://www.sec.gov/Archives/edgar/data/1419612/000117891321000696/0001178913-21-000696-index.htm
GENZ,0000732485,2003,1800118000,https://www.sec.gov/Archives/edgar/data/732485/000104746904007949/a2129500zex-13_1.htm
GPS,0000039911,2003,14454709000,https://www.sec.gov/Archives/edgar/data/39911/000102140803005462/dex13.htm
HBAN,0000049196,2003,1874672000,https://www.sec.gov/Archives/edgar/data/49196/000119312504035604/dex13.htm
HRB,0000012659,2003,1918592000,https://www.sec.gov/Archives/edgar/data/12659/000095013403010141/c78154exv13.htm
IGT,0000353944,2003,2128137000,https://www.sec.gov/Archives/edgar/data/353944/000035394403000040/k10igt2003.htm
MAT,0000063276,2003,4960100000,https://www.sec.gov/Archives/edgar/data/63276/000119312504040335/d10k.htm
MBI,0000814585,2003,11155499000,https://www.sec.gov/Archives/edgar/data/814585/000119312504039476/d10k.htm
MER,0000065100,2003,7489000000,https://www.sec.gov/Archives/edgar/data/65100/000095012304003030/y94583e10vk.htm
MIL,0000066479,2003,799622000,https://www.sec.gov/Archives/edgar/data/66479/000119312504039294/d10k.htm
EP,0000887396,2021,27503517,https://www.sec.gov/Archives/edgar/data/887396/000175392622000383/0001753926-22-000383-index.htm
LLTC,0000791907,2012,1266621000,https://www.sec.gov/Archives/edgar/data/791907/000079190712000015/0000791907-12-000015-index.htm
LLTC,0000791907,2013,1282236000,https://www.sec.gov/Archives/edgar/data/791907/000079190713000079/0000791907-13-000079-index.htm
MTG,0000876437,2003,1685411000,https://www.sec.gov/Archives/edgar/data/876437/000095013704001855/c83696e10vk.htm
MWW,0001020416,2003,679640000,https://www.sec.gov/Archives/edgar/data/1020416/000104746904006735/a2130074z10-k.htm
NFB,0000352510,2003,150731000,
NYT,0000071691,2003,783740000,https://www.sec.gov/Archives/edgar/data/71691/000104746904005136/a2127962z10-k.htm
ODP,0000800240,2003,12358566000,https://www.sec.gov/Archives/edgar/data/800240/000095014404001691/g87376e10vk.htm
PAYX,0000723531,2003,1166065000,https://www.sec.gov/Archives/edgar/data/723531/000095015203007265/l01352ae10vk.htm
PCL,0000849213,2003,1196000000,https://www.sec.gov/Archives/edgar/data/849213/000084921304000089/pc10k-32.htm
PMCS,0000767920,2003,70619000,https://www.sec.gov/Archives/edgar/data/767920/000110465904007246/a04-3364_110k.htm
PRU,0001137774,2003,28049000000,https://www.sec.gov/Archives/edgar/data/1137774/000119312504038160/d10k.htm
