company_number,company_name,year,value,source_url
00102498,BP PLC,2005,94871298818.0,
00102498,BP PLC,2006,86978129369.0,
00102498,BP PLC,2007,94258237113.0,
00102498,BP PLC,2008,80617614181.0,
00102498,BP PLC,2009,91959255720.0,
00102498,BP PLC,2010,71352717296.0,
04190816,BT GROUP PLC,2016,36469860000.0,
15998687,Barratt Developments,2016,4577760000.0,
02280426,Direct Line Insurance Group,2016,5023840000.0,
02122142,Hargreaves Lansdown,2016,5701100000.0,
00358949,Morrison Supermarkets,2016,5388080484.0,
00077536,RELX PLC,2016,15656124684.0,
14240638,Royal Mail,2016,4621000000.0,
04191106,GKN,2016,5725485741.0,
03685527,Intu Properties,2016,3811728204.0,
08338604,Mediclinic International,2016,4159972000.0,
05134647,Micro Focus International,2016,4983508316.0,
00102498,BP PLC,2011,70578728765.0,
00102498,BP PLC,2012,65107151179.0,
SC095000,LLOYDS BANKING GROUP PLC,2004,180796881647.0,
SC095000,LLOYDS BANKING GROUP PLC,2005,186721510938.0,
SC095000,LLOYDS BANKING GROUP PLC,2006,218446980536.0,
SC095000,LLOYDS BANKING GROUP PLC,2007,180414649237.0,
SC095000,LLOYDS BANKING GROUP PLC,2008,48161526079.0,
SC095000,LLOYDS BANKING GROUP PLC,2009,29825330375.0,
SC095000,LLOYDS BANKING GROUP PLC,2010,38657016527.0,
SC095000,LLOYDS BANKING GROUP PLC,2011,15242162651.0,
SC095000,LLOYDS BANKING GROUP PLC,2012,28192558117.0,
SC095000,LLOYDS BANKING GROUP PLC,2013,46411955846.0,
SC095000,LLOYDS BANKING GROUP PLC,2014,44611493415.0,
SC095000,LLOYDS BANKING GROUP PLC,2015,42993429483.0,
SC095000,LLOYDS BANKING GROUP PLC,2016,36780063173.0,
SC045551,Royal Bank of Scotland Group,2014,34005420356.0,
01397169,PRUDENTIAL PLC,2011,13427803025.0,
01397169,PRUDENTIAL PLC,2012,18201666063.0,
01397169,PRUDENTIAL PLC,2013,28180511282.0,
01397169,PRUDENTIAL PLC,2014,31377106851.0,
01397169,PRUDENTIAL PLC,2015,32197284509.0,
01833679,VODAFONE GROUP PLC,2007,46655586328.0,
01833679,VODAFONE GROUP PLC,2008,34532077763.0,
01833679,VODAFONE GROUP PLC,2009,35699715581.0,
01833679,VODAFONE GROUP PLC,2010,41190063466.0,
01833679,VODAFONE GROUP PLC,2011,44444526709.0,
01833679,VODAFONE GROUP PLC,2012,38370358096.0,
01833679,VODAFONE GROUP PLC,2013,58878453162.0,
01833679,VODAFONE GROUP PLC,2014,53051636757.0,
01833679,VODAFONE GROUP PLC,2016,47618999418.0,
01833679,VODAFONE GROUP PLC,2017,55994318346.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2007,42740548840.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2008,39151647792.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2009,43860720985.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2011,66459922127.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2012,67884607088.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2013,70429464195.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2014,76128204040.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2015,82022702124.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2016,100521855706.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2017,109146093678.0,
SC045551,NATWEST GROUP PLC,2020,14370415411.0,
02723534,ASTRAZENECA PLC,2013,55414421310.0,
02723534,ASTRAZENECA PLC,2014,70622575543.0,
02723534,ASTRAZENECA PLC,2015,71568240587.0,
02723534,ASTRAZENECA PLC,2016,68793256278.0,
02723534,ASTRAZENECA PLC,2017,79389355582.0,
04083914,COMPASS GROUP PLC,2014,19432843099.0,
00324357,SMITH & NEPHEW PLC,2001,3522639419.0,
00324357,SMITH & NEPHEW PLC,2002,3225906856.0,
00324357,SMITH & NEPHEW PLC,2009,5421727818.0,
00324357,SMITH & NEPHEW PLC,2010,5735416527.0,
00033774,Johnson Matthey,2014,6026269445.0,
00033774,Johnson Matthey,2015,4713511291.0,
00033774,Johnson Matthey,2017,5151981967.0,
00033774,Johnson Matthey,2018,4699110919.0,
SC045551,Royal Bank of Scotland Group,2002,367285322316.0,
SC045551,Royal Bank of Scotland Group,2003,405952743557.0,
SC045551,Royal Bank of Scotland Group,2005,432619108323.0,
SC045551,Royal Bank of Scotland Group,2006,491882096803.0,
SC045551,Royal Bank of Scotland Group,2007,328580841110.0,
SC045551,Royal Bank of Scotland Group,2008,42592992150.0,
SC045551,Royal Bank of Scotland Group,2009,25176426152.0,
SC045551,Royal Bank of Scotland Group,2010,33686406087.0,
SC045551,Royal Bank of Scotland Group,2015,26038632292.0,
SC045551,Royal Bank of Scotland Group,2017,23969340975.0,
00719885,RIO TINTO PLC,2010,56260868329.0,
00719885,RIO TINTO PLC,2011,39187610281.0,
00719885,RIO TINTO PLC,2013,42755250321.0,
00041424,UNILEVER PLC,2017,101152607302.0,
03888792,GlaxoSmithKline,2007,51749383343.0,
03888792,GlaxoSmithKline,2012,54015187219.0,
03888792,GlaxoSmithKline,2014,55674079431.0,
03888792,GlaxoSmithKline,2015,55552696117.0,
03888792,GlaxoSmithKline,2016,63199790942.0,
03888792,GlaxoSmithKline,2017,53509429133.0,
00041424,UNILEVER PLC,2016,80728386751.0,
03888792,GlaxoSmithKline,2013,65202603359.0,
01397169,PRUDENTIAL PLC,2008,8759090016.0,
01397169,PRUDENTIAL PLC,2009,13459349273.0,
01397169,PRUDENTIAL PLC,2010,14048195010.0,
00617987,HSBC HLDGS PLC,2008,99028611190.0,
00324357,Scottish & Newcastle Plc,2003,3978335854.0,
00324357,Scottish & Newcastle Plc,2004,4518813021.0,
00324357,Scottish & Newcastle Plc,2005,4540008204.0,
00324357,SMITH & NEPHEW PLC,2006,4518813021.0,
00324357,SMITH & NEPHEW PLC,2008,3717635103.0,
00324357,SMITH & NEPHEW PLC,2011,5303034793.0,
00324357,SMITH & NEPHEW PLC,2012,5760850746.0,
00324357,SMITH & NEPHEW PLC,2013,7299621034.0,
00324357,SMITH & NEPHEW PLC,2014,10071950973.0,
00324357,SMITH & NEPHEW PLC,2015,10241512438.0,
00324357,SMITH & NEPHEW PLC,2016,10351727389.0,
00324357,SMITH & NEPHEW PLC,2017,10919758294.0,
01397169,PRUDENTIAL PLC,2016,34226704537.0,
00041424,UNILEVER PLC,2006,35012949516.0,
01397169,PRUDENTIAL PLC,2017,40073110569.0,
04031152,NATIONAL GRID PLC,2014,49692939416.0,
04031152,NATIONAL GRID PLC,2015,50742987321.0,
01397169,PRUDENTIAL PLC,2007,14973524246.0,
SC095000,LLOYDS BANKING GROUP PLC,2002,170476570662.0,
SC045551,Royal Bank of Scotland Group,2001,412618103325.0,
SC045551,Royal Bank of Scotland Group,2004,431879081810.0,
01397169,PRUDENTIAL PLC,2002,8875988724.0,
02339826,RSA Insurance Group,2013,3365164281.43,https://static.rsagroup.com/rsa/investors/company-performance/annual-reports/rsa-annual-report-2013-final.pdf
02339826,RSA Insurance Group,2014,4417367897.55,https://static.rsagroup.com/rsa/investors/company-performance/annual-reports/rsa-annual-report-and-accounts-2014.pdf
02339826,RSA Insurance Group,2015,4337760226.13,https://static.rsagroup.com/rsa/investors/company-performance/annual-reports/rsa-insurance-group-plc-annual-report-2015c.pdf
03690065,BG Group,2009,40335900000.0,https://www.yumpu.com/en/document/view/12210693/annual-report-and-accounts-2009-bg-group
03690065,BG Group,2010,46733760000.0,https://www.rns-pdf.londonstockexchange.com/rns/9005D_-2011-3-30.pdf
03690065,BG Group,2012,36575051614.0,https://www.shell.com/investors/information-for-shareholders/bg-documents/recommended-cash-and-share-offer-for-bg-group-plc-by-royal-dutch-shell-plc/_jcr_content/root/main/section/simple_90034901/text_970341755.multi.stream/1664200505774/e75d310f5bb616c737f4f34ef3a66f1c65eba624/bg-group-plcs-annual-report-and-audited-accounts-for-the-year-ended-31-december-2012-updt.pdf
00023307,DIAGEO PLC,1997,12924833668.0,
02339826,RSA Insurance Group,2016,5972165897.0,
02247735,Sky,2016,14577120000.0,
11606773,Standard Life,2016,7330000002.0,
00029846,Wolseley,2016,12554834388.0,
04369054,LAND SECURITIES GROUP PLC,2009,5443399683.0,
04369054,LAND SECURITIES GROUP PLC,2010,5355987390.0,
04369054,LAND SECURITIES GROUP PLC,2011,5050044138.0,
04369054,LAND SECURITIES GROUP PLC,2012,6464533720.0,
04369054,LAND SECURITIES GROUP PLC,2013,7656519118.0,
05393279,RENTOKIL INITIAL PLC,2018,8484761199.0,
05393279,RENTOKIL INITIAL PLC,2019,11398566679.0,
05393279,RENTOKIL INITIAL PLC,2020,12822758608.0,
05393279,RENTOKIL INITIAL PLC,2021,14676737413.0,
06270876,Reckitt & Colman Plc,1995,4940151007.0,
06270876,Reckitt & Colman Plc,1994,4074065145.0,
06270876,Reckitt & Colman Plc,1993,4941190932.0,
06270876,Reckitt & Colman Plc,1992,4325250235.0,
03909886,SCHRODERS PLC,2010,4889736459.0,
03909886,SCHRODERS PLC,2011,3463673166.0,
03909886,SCHRODERS PLC,2012,4444256264.0,
02081330,Capita Group,2001,5238682530.0,
00596337,SPIRAX GROUP PLC,2024,5052395490.0,
04256886,Marks and Spencer Group,2005,9667915603.0,
04256886,Marks and Spencer Group,2006,13726526139.0,
04256886,Marks and Spencer Group,2007,10720856394.0,
04256886,Marks and Spencer Group,2008,4111256406.0,
04256886,Marks and Spencer Group,2009,7696044263.0,
04120344,WHITBREAD PLC,2009,2058099814.0,
04120344,WHITBREAD PLC,2010,2610913352.0,
04120344,WHITBREAD PLC,2011,2281267304.0,
04120344,WHITBREAD PLC,2012,3569220796.0,
04120344,WHITBREAD PLC,2013,5471249022.0,
04120344,WHITBREAD PLC,2014,6957573800.0,
04120344,WHITBREAD PLC,2015,6419346301.0,
04120344,WHITBREAD PLC,2016,5507714637.0,
04120344,WHITBREAD PLC,2017,5834443229.0,
SC045551,NATWEST GROUP PLC,2021,19607868481.0,
SC045551,NATWEST GROUP PLC,2022,21393791744.0,
SC045551,NATWEST GROUP PLC,2023,17699085829.0,
00029423,Whitbread,2007,2042055151.0,
00029423,Whitbread,2008,1337546003.0,
00041424,UNILEVER PLC,2007,46340668477.0,
00445790,TESCO PLC,2011,32818867705.0,
00445790,TESCO PLC,2012,27332109964.0,
00445790,TESCO PLC,2013,27197889951.0,
00445790,TESCO PLC,2014,15374313080.0,
00445790,TESCO PLC,2018,15064354837.0,
00445790,TESCO PLC,2019,20223166686.0,
00445790,TESCO PLC,2020,18337147644.0,
00445790,TESCO PLC,2021,19398193602.0,
00445790,TESCO PLC,2022,15001983574.0,
00445790,TESCO PLC,2023,19438342049.0,
00445790,TESCO PLC,2024,24644203578.0,
00012901,F&C INVESTMENT TRUST PLC,2022,4357442575.0,
00012901,F&C INVESTMENT TRUST PLC,2023,4637013006.0,
00012901,F&C INVESTMENT TRUST PLC,2024,5340759263.0,
05562053,Drax Group,2006,2920675238.0,
05562053,Drax Group,2008,1918055791.0,
02081330,Capita Group,2007,7262306201.0,
00041424,UNILEVER PLC,1988,23183304518.0,
00041424,UNILEVER PLC,1989,695222836.0,
00041424,UNILEVER PLC,1990,651361016.0,
00041424,UNILEVER PLC,1991,860202987.0,
00041424,UNILEVER PLC,1992,1063935207.0,
00041424,UNILEVER PLC,1993,1147247874.0,
00041424,UNILEVER PLC,1994,1104332459.0,
00041424,UNILEVER PLC,1995,1261503289.0,
00041424,UNILEVER PLC,1996,1350644127.0,
00041424,UNILEVER PLC,1997,31793898749.0,
00041424,UNILEVER PLC,1998,134413127893.0,
00041424,UNILEVER PLC,1999,24791303458.0,
00041424,UNILEVER PLC,2000,31220695285.0,
00041424,UNILEVER PLC,2001,30730317841.0,
00041424,UNILEVER PLC,2002,32201450174.0,
00041424,UNILEVER PLC,2003,28373782455.0,
00041424,UNILEVER PLC,2004,27869783748.0,
00041424,UNILEVER PLC,2005,31411398955.0,
00041424,UNILEVER PLC,2018,94619137503.0,
00035161,NEXT PLC,2018,4555808355.0,
00035161,NEXT PLC,2019,8011190939.0,
00035161,NEXT PLC,2020,8088814334.0,
00035161,NEXT PLC,2021,9510805500.0,
00035161,NEXT PLC,2022,6775427820.0,
00035161,NEXT PLC,2023,9473462460.0,
00035161,NEXT PLC,2024,11083881060.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2002,13496443031.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2003,16748204889.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2004,19521446607.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2005,28276190072.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2006,31082058164.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2010,53583380186.0,
02081330,Capita Group,2012,7855359748.0,
04190816,BT GROUP PLC,2021,16589925998.0,
04190816,BT GROUP PLC,2022,10963734741.0,
04190816,BT GROUP PLC,2023,12093864884.0,
04190816,BT GROUP PLC,2024,14094832484.0,
14072248,Carnival,2017,7123123352.0,
14072248,Carnival,2016,6006313129.0,
14072248,Carnival,2015,5629189468.0,
14072248,Carnival,2014,4250285581.0,
14072248,Carnival,2013,3641645851.0,
14072248,Carnival,2012,3433426996.0,
14072248,Carnival,2011,3095617385.0,
14072248,Carnival,2010,4342018364.0,
14072248,Carnival,2009,3108722068.0,
14072248,Carnival,2008,2197218548.0,
14072248,Carnival,2007,3231032444.0,
14072248,Carnival,2006,3768324455.0,
14072248,Carnival,2005,4805050503.0,
14072248,Carnival,2004,4627409242.0,
14072248,Carnival,2003,3277626873.0,
04083914,COMPASS GROUP PLC,2015,20738954814.0,
04083914,COMPASS GROUP PLC,2016,26492912074.0,
04083914,COMPASS GROUP PLC,2017,27154103472.0,
04083914,COMPASS GROUP PLC,2018,280551635.0,
04083914,COMPASS GROUP PLC,2019,321359139.0,
04083914,COMPASS GROUP PLC,2020,231752655.0,
04083914,COMPASS GROUP PLC,2021,28019616036.0,
04083914,COMPASS GROUP PLC,2022,32542467443.0,
04083914,COMPASS GROUP PLC,2023,36420409457.0,
04083914,COMPASS GROUP PLC,2024,45177600174.0,
04083914,COMPASS GROUP PLC,2005,4135106552.0,
04083914,COMPASS GROUP PLC,2006,5438462654.0,
04083914,COMPASS GROUP PLC,2007,5785398837.0,
FC037925,ENTAIN PLC,2022,8451494459.0,
FC037925,ENTAIN PLC,2023,6358286715.0,
FC037925,ENTAIN PLC,2024,4394905104.0,
03407696,BRITISH AMERICAN TOBACCO PLC,1999,7650884506.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2000,11087529146.0,
03888792,GlaxoSmithKline,2018,60186619564.0,
03888792,GlaxoSmithKline,2019,71802575206.0,
03888792,GlaxoSmithKline,2020,54164730091.0,
03888792,GlaxoSmithKline,2021,65588611115.0,
00102498,The British Petroleum Company PLC,1989,25901857028.0,
03888792,GlaxoSmithKline,2001,69713981376.0,
03888792,GlaxoSmithKline,2002,48229291763.0,
03888792,GlaxoSmithKline,2003,51789842813.0,
03888792,GlaxoSmithKline,2004,49443115093.0,
03888792,GlaxoSmithKline,2005,59436937638.0,
03888792,GlaxoSmithKline,2006,54379337160.0,
14840880,Intermediate Capital Grup,2021,6376575604.0,
14840880,Intermediate Capital Grup,2020,4848885612.0,
14840880,INTERMEDIATE CAPITAL GROUP PLC,2024,6004560255.0,
14840880,INTERMEDIATE CAPITAL GROUP PLC,2023,4884154651.0,
04369054,LAND SECURITIES GROUP PLC,2018,5993139371.0,
04369054,LAND SECURITIES GROUP PLC,2019,7375942065.0,
04369054,LAND SECURITIES GROUP PLC,2020,5020110781.0,
04369054,LAND SECURITIES GROUP PLC,2021,5783737448.0,
04369054,LAND SECURITIES GROUP PLC,2022,4629075835.0,
04369054,LAND SECURITIES GROUP PLC,2023,5250358004.0,
04369054,LAND SECURITIES GROUP PLC,2024,4350466980.0,
00102498,The British Petroleum Company PLC,1991,22453384938.0,
SC095000,LLOYDS BANKING GROUP PLC,2024,32879885738.0,
00551412,Land Securities,1988,3834589526.0,
00551412,Land Securities,1989,3792218170.0,
00551412,Land Securities,1990,3693351824.0,
00551412,Land Securities,1991,3163712603.0,
00551412,Land Securities,1992,3163712603.0,
00551412,Land Securities,1993,5585930569.0,
00551412,Land Securities,1994,4208867867.0,
00551412,Land Securities,1995,4357167158.0,
00551412,Land Securities,1996,5254022675.0,
00551412,Land Securities,1997,6850003293.0,
00551412,Land Securities,1998,5465879000.0,
00551412,Land Securities,1999,4900930013.0,
00233112,B.A.T. Industries Plc,1995,11473021108.0,
00233112,B.A.T. Industries Plc,1996,9795046312.0,
00233112,B.A.T. Industries Plc,1997,11199589373.0,
SC095000,LLOYDS BANKING GROUP PLC,2019,36366555439.0,
SC095000,LLOYDS BANKING GROUP PLC,2018,30169693504.0,
SC095000,LLOYDS BANKING GROUP PLC,2017,40045609933.0,
SC095000,LLOYDS BANKING GROUP PLC,2003,171241053439.0,
SC095000,LLOYDS BANKING GROUP PLC,2001,285146940110.0,
SC095000,LLOYDS BANKING GROUP PLC,2000,270622018746.0,
SC095000,LLOYDS BANKING GROUP PLC,1999,296040626644.0,
04031152,NATIONAL GRID PLC,2023,51811532308.0,
04031152,NATIONAL GRID PLC,2022,48843878629.0,
04031152,NATIONAL GRID PLC,2021,51899682864.0,
04031152,NATIONAL GRID PLC,2020,43039896811.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2018,53994445525.0,
04031152,NATIONAL GRID PLC,2019,46985634721.0,
04031152,NATIONAL GRID PLC,2018,38024381120.0,
04031152,NATIONAL GRID PLC,2017,43418419638.0,
04031152,NATIONAL GRID PLC,2016,51506156932.0,
04031152,NATIONAL GRID PLC,2013,42651167903.0,
04031152,NATIONAL GRID PLC,2012,38050473793.0,
04031152,NATIONAL GRID PLC,2011,33828654176.0,
04031152,NATIONAL GRID PLC,2010,29931596670.0,
04031152,NATIONAL GRID PLC,2009,32577610070.0,
04031152,NATIONAL GRID PLC,2008,32817498504.0,
04031152,NATIONAL GRID PLC,2007,40014324143.0,
04031152,NATIONAL GRID PLC,2006,35360377684.0,
04031152,NATIONAL GRID PLC,2005,27275947275.0,
04031152,NATIONAL GRID PLC,2004,27012108154.0,
03407696,BRITISH AMERICAN TOBACCO PLC,2024,63186046157.0,
04083914,COMPASS GROUP PLC,2011,11458277776.0,
03140769,The Rank Group,1996,2630570100.0,
04083914,COMPASS GROUP PLC,2012,13596155859.0,
04083914,COMPASS GROUP PLC,2013,18153213846.0,
04369054,LAND SECURITIES GROUP PLC,2002,5543559213.0,
04369054,LAND SECURITIES GROUP PLC,2003,7005364628.0,
SC045551,Royal Bank of Scotland Group,1997,190685422720.0,
SC045551,Royal Bank of Scotland Group,1998,236815032066.0,
SC045551,Royal Bank of Scotland Group,1999,270857189871.0,
SC045551,Royal Bank of Scotland Group,2000,390394516852.0,
03528619,North West Water,1995,4200432655.0,
03528619,North West Water,1994,3689016341.0,
03528619,North West Water,1993,3988365523.0,
03528619,North West Water,1992,3243061358.0,
03528619,North West Water,1991,2273415944.0,
03528619,North West Water,1990,2300691481.0,
00035161,NEXT PLC,2001,1039971769.0,
00035161,NEXT PLC,2002,855797997.0,
00035161,NEXT PLC,2003,1304903124.0,
00035161,NEXT PLC,2004,1917266390.0,
00035161,NEXT PLC,2005,1783638732.0,
00035161,NEXT PLC,2006,2091563334.0,
00035161,NEXT PLC,2007,1887054919.0,
00035161,NEXT PLC,2008,1256099980.0,
04369054,LAND SECURITIES GROUP PLC,2014,9194180464.0,
03140769,The Rank Group,1997,2047681242.0,
04369054,LAND SECURITIES GROUP PLC,2015,9353111244.0,
04369054,LAND SECURITIES GROUP PLC,2016,8471042777.0,
04369054,LAND SECURITIES GROUP PLC,2017,7509508010.0,
04256886,Marks and Spencer Group,2002,6030482491.0,
06270876,RECKITT BENCKISER GROUP PLC,2024,32954583007.0,
06270876,RECKITT BENCKISER GROUP PLC,2023,36957136333.0,
06270876,RECKITT BENCKISER GROUP PLC,2022,39234568719.0,
06270876,RECKITT BENCKISER GROUP PLC,2021,43243940705.0,
06270876,RECKITT BENCKISER GROUP PLC,2020,43275933238.0,
06270876,RECKITT BENCKISER GROUP PLC,2019,40543899187.0,
06270876,RECKITT BENCKISER GROUP PLC,2018,39776547476.0,
06270876,RECKITT BENCKISER GROUP PLC,2017,46595592989.0,
06270876,RECKITT BENCKISER GROUP PLC,2015,42299020027.0,
06270876,RECKITT BENCKISER GROUP PLC,2014,35086434380.0,
06270876,RECKITT BENCKISER GROUP PLC,2013,31548732226.0,
06270876,RECKITT BENCKISER GROUP PLC,2012,25532555426.0,
06270876,RECKITT BENCKISER GROUP PLC,2011,20931561425.0,
06270876,RECKITT BENCKISER GROUP PLC,2010,23202437411.0,
06270876,RECKITT BENCKISER GROUP PLC,2009,22090038077.0,
06270876,RECKITT BENCKISER GROUP PLC,2008,16969045314.0,
06270876,RECKITT BENCKISER GROUP PLC,2007,19180682557.0,
06270876,RECKITT BENCKISER GROUP PLC,2006,15362976644.0,
06270876,RECKITT BENCKISER GROUP PLC,2005,12637923817.0,
06270876,RECKITT BENCKISER GROUP PLC,2004,10360464653.0,
06270876,RECKITT BENCKISER GROUP PLC,2003,8319966212.0,
06270876,RECKITT BENCKISER GROUP PLC,2002,7931613757.0,
06270876,RECKITT BENCKISER GROUP PLC,2001,6582251646.0,
06270876,RECKITT BENCKISER GROUP PLC,2000,6068836063.0,
06270876,RECKITT BENCKISER GROUP PLC,1999,3820996681.0,
06270876,Reckitt & Colman Plc,1998,4864284149.0,
06270876,Reckitt & Colman Plc,1997,6286050537.0,
06270876,Reckitt & Colman Plc,1996,4765550035.0,
04256886,Marks and Spencer Group,2003,5532727521.0,
00102498,The British Petroleum Company PLC,1997,61306170480.0,
06270876,Reckitt & Colman Plc,1991,4414222205.0,
06270876,Reckitt & Colman Plc,1990,3539592927.0,
06270876,Reckitt & Colman Plc,1989,3495787414.0,
06270876,Reckitt & Colman Plc,1988,2513024413.0,
05393279,RENTOKIL INITIAL PLC,2022,12766751037.0,
05393279,RENTOKIL INITIAL PLC,2023,11077920672.0,
00218107,Rentokil,1991,1901067715.0,
00218107,Rentokil,1992,2640371879.0,
00218107,Rentokil,1993,3030141061.0,
00218107,Rentokil,1994,2879262668.0,
00218107,Rentokil,1995,4212021807.0,
00218107,Rentokil,1996,5519634548.0,
00218107,Rentokil,1997,6663795695.0,
00218107,Rentokil,1998,11391318679.0,
03909886,SCHRODERS PLC,2022,6760485130.0,
03909886,SCHRODERS PLC,2023,6665900267.0,
03909886,SCHRODERS PLC,2024,5017644563.0,
03909886,Schroders,2005,2504177653.0,
03909886,Schroders,2004,1979618306.0,
03909886,Schroders,2003,1665937171.0,
03909886,Schroders,2002,1346984022.0,
03909886,Schroders,1993,590575047.0,
04256886,Marks and Spencer Group,2004,6566524695.0,
03909886,SCHRODERS PLC,2013,6848266943.0,
03909886,SCHRODERS PLC,2014,7080232740.0,
13246881,Segro,2009,4456469778.0,
13246881,SEGRO PLC,2024,9489900501.0,
13246881,SEGRO PLC,2023,11996360367.0,
13246881,SEGRO PLC,2022,10334409105.0,
13246881,SEGRO PLC,2021,19441303240.0,
13246881,SEGRO PLC,2020,12819246836.0,
13246881,SEGRO PLC,2019,12137430048.0,
13246881,SEGRO PLC,2018,7962651508.0,
13246881,SEGRO PLC,2017,7940321564.0,
03909886,SCHRODERS PLC,2015,7844666203.0,
03909886,SCHRODERS PLC,2016,7902657534.0,
15436803,Spirax-Sarco Engineering,2023,7742584190.0,
15436803,Spirax-Sarco Engineering,2022,7823658370.0,
15436803,Spirax-Sarco Engineering,2021,11829459900.0,
04256886,Marks and Spencer Group,2010,7064277819.0,
15436803,Spirax-Sarco Engineering,2020,8335244759.0,
15436803,Spirax-Sarco Engineering,2019,6560453821.0,
15436803,Spirax-Sarco Engineering,2018,4604862974.0,
11775757,Sports Direct International,2015,2498001034.0,
11775757,Sports Direct International,2014,3078126057.0,
11775757,Sports Direct International,2013,3095443222.0,
05393279,RENTOKIL INITIAL PLC,2017,7996554834.0,
00214436,Marks and Spencer,1989,4783423957.0,
00214436,Marks and Spencer,1990,5320208632.0,
00214436,Marks and Spencer,1991,6644287486.0,
00214436,Marks and Spencer,1992,7861027806.0,
00214436,Marks and Spencer,1993,10819344975.0,
00214436,Marks and Spencer,1994,9495239044.0,
00214436,Marks and Spencer,1995,10642024667.0,
04120344,WHITBREAD PLC,2019,6958618707.0,
04120344,WHITBREAD PLC,2020,5181387585.0,
04120344,WHITBREAD PLC,2021,5265569400.0,
04120344,WHITBREAD PLC,2022,4518368400.0,
04120344,WHITBREAD PLC,2023,6427686720.0,
04120344,WHITBREAD PLC,2024,5179421520.0,
00214436,Marks and Spencer,1996,11611631523.0,
00214436,Marks and Spencer,1997,14165717936.0,
00214436,Marks and Spencer,1998,9835145327.0,
00214436,Marks and Spencer,1999,7031965427.0,
00214436,Marks and Spencer,2000,4398702668.0,
00214436,Marks and Spencer,2001,8631863632.0,
SC045551,NATWEST GROUP PLC,2024,32437569362.0,
16133984,Abrdn,2021,4304352988.0,
16133984,Standard Life Aberdeen,2020,5032868214.0,
16133984,Standard Life Aberdeen,2019,5870188992.0,
16133984,Standard Life Aberdeen,2018,4593633025.0,
16133984,Standard Life Aberdeen,2017,8922720325.0,
02081330,Capita Group,2005,4453281077.0,
00604574,BARRATT REDROW PLC,2024,6299635709.0,
00218107,Rentokil,1999,5676799540.0,
00218107,Rentokil,2000,5808818134.0,
00218107,Rentokil,2001,6940406083.0,
00218107,Rentokil,2002,5532207747.0,
15998687,Barratt Developments,2023,8053112581.0,
15998687,Barratt Developments,2022,5679834896.0,
15998687,Barratt Developments,2021,10706947159.0,
00218107,Rentokil,2003,4777815782.0,
00218107,Rentokil,2004,3715380430.0,
00218107,Rentokil,2005,4111436212.0,
00029423,Whitbread,1988,600558572.0,
00029423,Whitbread,1989,782727995.0,
00029423,Whitbread,1990,874812377.0,
00029423,Whitbread,1991,854792402.0,
00029423,Whitbread,1992,972902290.0,
00029423,Whitbread,1993,1313402740.0,
00029423,Whitbread,1994,1279436766.0,
00029423,Whitbread,1995,1524557820.0,
00029423,Whitbread,1996,1760914898.0,
00029423,Whitbread,1997,1996151584.0,
00929027,National Westminster Bank,1988,34535518587.0,
00929027,National Westminster Bank,1989,52049968044.0,
00929027,National Westminster Bank,1990,39469165496.0,
00929027,National Westminster Bank,1991,39469165496.0,
00929027,National Westminster Bank,1994,97069488755.0,
00929027,National Westminster Bank,1996,139005477705.0,
00929027,National Westminster Bank,1997,190685422720.0,
00929027,National Westminster Bank,1998,236815032066.0,
00929027,National Westminster Bank,1999,270857189871.0,
SC045551,Royal Bank of Scotland Group,1988,34535518587.0,
SC045551,Royal Bank of Scotland Group,1989,52049968044.0,
SC045551,Royal Bank of Scotland Group,1990,39469165496.0,
SC045551,Royal Bank of Scotland Group,1991,39469165496.0,
SC045551,Royal Bank of Scotland Group,1992,51433259738.0,
SC045551,Royal Bank of Scotland Group,1993,112487137788.0,
SC045551,Royal Bank of Scotland Group,1994,97069488755.0,
SC045551,Royal Bank of Scotland Group,1995,144555832921.0,
SC045551,Royal Bank of Scotland Group,1996,139005477705.0,
SC045551,Royal Bank of Scotland Group,2011,17399321191.0,
SC045551,Royal Bank of Scotland Group,2012,27978597331.0,
SC045551,Royal Bank of Scotland Group,2013,29151195337.0,
SC045551,Royal Bank of Scotland Group,2016,19365157105.0,
SC045551,Royal Bank of Scotland Group,2018,18574826215.0,
SC045551,Royal Bank of Scotland Group,2019,20597744119.0,
00102498,The British Petroleum Company PLC,1995,41266716004.0,
00102498,The British Petroleum Company PLC,1996,53681215527.0,
00076535,Tate & Lyle,1991,2066347069.0,
