company_number,ticker,fiscal_year,value,currency,source_url
03407696,BATS.L,2025,7764000000.0,GBP,https://finance.yahoo.com/quote/BATS.L/financials
00621920,BLND.L,2023,-1038000000.0,GBP,https://finance.yahoo.com/quote/BLND.L/financials
00621920,BLND.L,2024,-1000000.0,GBP,https://finance.yahoo.com/quote/BLND.L/financials
00621920,BLND.L,2025,338000000.0,GBP,https://finance.yahoo.com/quote/BLND.L/financials
00621920,BLND.L,2026,454000000.0,GBP,https://finance.yahoo.com/quote/BLND.L/financials
00358948,BNZL.L,2022,474400000.0,GBP,https://finance.yahoo.com/quote/BNZL.L/financials
00358948,BNZL.L,2023,526200000.0,GBP,https://finance.yahoo.com/quote/BNZL.L/financials
00358948,BNZL.L,2024,500400000.0,GBP,https://finance.yahoo.com/quote/BNZL.L/financials
00358948,BNZL.L,2025,459200000.0,GBP,https://finance.yahoo.com/quote/BNZL.L/financials
03458224,BRBY.L,2023,490000000.0,GBP,https://finance.yahoo.com/quote/BRBY.L/financials
03458224,BRBY.L,2024,270000000.0,GBP,https://finance.yahoo.com/quote/BRBY.L/financials
03458224,BRBY.L,2025,-75000000.0,GBP,https://finance.yahoo.com/quote/BRBY.L/financials
03458224,BRBY.L,2026,21000000.0,GBP,https://finance.yahoo.com/quote/BRBY.L/financials
03033654,CNA.L,2022,-782000000.0,GBP,https://finance.yahoo.com/quote/CNA.L/financials
03033654,CNA.L,2023,3929000000.0,GBP,https://finance.yahoo.com/quote/CNA.L/financials
03033654,CNA.L,2024,1332000000.0,GBP,https://finance.yahoo.com/quote/CNA.L/financials
03033654,CNA.L,2025,-72000000.0,GBP,https://finance.yahoo.com/quote/CNA.L/financials
09717350,CCEP.L,2022,1508000000.0,EUR,https://finance.yahoo.com/quote/CCEP.L/financials
09717350,CCEP.L,2023,1669000000.0,EUR,https://finance.yahoo.com/quote/CCEP.L/financials
09717350,CCEP.L,2024,1418000000.0,EUR,https://finance.yahoo.com/quote/CCEP.L/financials
09717350,CCEP.L,2025,1942000000.0,EUR,https://finance.yahoo.com/quote/CCEP.L/financials
04083914,CPG.L,2022,1242881072.026801,USD,https://finance.yahoo.com/quote/CPG.L/financials
04083914,CPG.L,2023,1607000000.0,USD,https://finance.yahoo.com/quote/CPG.L/financials
04083914,CPG.L,2024,1404000000.0,USD,https://finance.yahoo.com/quote/CPG.L/financials
04083914,CPG.L,2025,1868000000.0,USD,https://finance.yahoo.com/quote/CPG.L/financials
10361298,CTEC.L,2022,62900000.0,USD,https://finance.yahoo.com/quote/CTEC.L/financials
10361298,CTEC.L,2023,130300000.0,USD,https://finance.yahoo.com/quote/CTEC.L/financials
10361298,CTEC.L,2024,191000000.0,USD,https://finance.yahoo.com/quote/CTEC.L/financials
10361298,CTEC.L,2025,175000000.0,USD,https://finance.yahoo.com/quote/CTEC.L/financials
06344120,FRES.L,2022,271897000.0,USD,https://finance.yahoo.com/quote/FRES.L/financials
06344120,FRES.L,2023,233909000.0,USD,https://finance.yahoo.com/quote/FRES.L/financials
06344120,FRES.L,2024,140920000.0,USD,https://finance.yahoo.com/quote/FRES.L/financials
06344120,FRES.L,2025,1383988000.0,USD,https://finance.yahoo.com/quote/FRES.L/financials
02670969,GAW.L,2023,134700000.0,GBP,https://finance.yahoo.com/quote/GAW.L/financials
02670969,GAW.L,2024,151100000.0,GBP,https://finance.yahoo.com/quote/GAW.L/financials
02670969,GAW.L,2025,196100000.0,GBP,https://finance.yahoo.com/quote/GAW.L/financials
02670969,GAW.L,2026,206000000.0,GBP,https://finance.yahoo.com/quote/GAW.L/financials
00617987,HSBA.L,2022,15559000000.0,USD,https://finance.yahoo.com/quote/HSBA.L/financials
00617987,HSBA.L,2023,23533000000.0,USD,https://finance.yahoo.com/quote/HSBA.L/financials
00617987,HSBA.L,2024,23979000000.0,USD,https://finance.yahoo.com/quote/HSBA.L/financials
00617987,HSBA.L,2025,22285000000.0,USD,https://finance.yahoo.com/quote/HSBA.L/financials
13691224,HLN.L,2022,1060000000.0,GBP,https://finance.yahoo.com/quote/HLN.L/financials
13691224,HLN.L,2023,1049000000.0,GBP,https://finance.yahoo.com/quote/HLN.L/financials
13691224,HLN.L,2024,1442000000.0,GBP,https://finance.yahoo.com/quote/HLN.L/financials
13691224,HLN.L,2025,1667000000.0,GBP,https://finance.yahoo.com/quote/HLN.L/financials
02837811,HSX.L,2022,253900000.0,USD,https://finance.yahoo.com/quote/HSX.L/financials
02837811,HSX.L,2023,712000000.0,USD,https://finance.yahoo.com/quote/HSX.L/financials
02837811,HSX.L,2024,627200000.0,USD,https://finance.yahoo.com/quote/HSX.L/financials
02837811,HSX.L,2025,604100000.0,USD,https://finance.yahoo.com/quote/HSX.L/financials
04677092,IGG.L,2022,503900000.0,GBP,https://finance.yahoo.com/quote/IGG.L/financials
04677092,IGG.L,2023,365000000.0,GBP,https://finance.yahoo.com/quote/IGG.L/financials
04677092,IGG.L,2024,307700000.0,GBP,https://finance.yahoo.com/quote/IGG.L/financials
