company_number,company_name,year,value,source_url
00076535,Tate & Lyle,1995,550.66650390625,
00076535,Tate & Lyle,1996,552.9998779296875,
00076535,Tate & Lyle,2004,551.54150390625,
00076535,Tate & Lyle,2005,656.8331909179688,
00076535,Tate & Lyle,2006,896.5831298828125,
00076535,Tate & Lyle,2008,467.54150390625,
00076535,Tate & Lyle,2011,821.91650390625,
00076535,Tate & Lyle,2012,888.9998168945312,
00076535,Tate & Lyle,2013,943.8331298828124,
00035161,Next,1988,141.0,
00035161,Next,1996,567.5,
00035161,Next,1997,692.0,
00035161,NEXT PLC,2009,2083.0,
00035161,NEXT PLC,2010,1975.0,
00035161,NEXT PLC,2011,2737.0,
00035161,NEXT PLC,2012,3709.0,
00035161,NEXT PLC,2013,5450.0,
00035161,NEXT PLC,2014,6820.0,
00035161,NEXT PLC,2015,7290.0,
00035161,NEXT PLC,2016,4983.0,
02081330,Capita Group,2014,9887.75,
05172586,Berkeley Group Holdings,2015,3822.15771484375,
02081330,Capita Group,2016,4856.9794921875,
05172586,BERKELEY GROUP HOLDINGS (THE) PLC,2017,4349.67333984375,
05172586,BERKELEY GROUP HOLDINGS (THE) PLC,2018,3605.554931640625,
05172586,BERKELEY GROUP HOLDINGS (THE) PLC,2019,5035.7548828125,
05172586,BERKELEY GROUP HOLDINGS (THE) PLC,2021,4948.69921875,
05172586,BERKELEY GROUP HOLDINGS (THE) PLC,2022,3910.249755859375,
03199160,UNITE GROUP PLC,2022,910.0,
05172586,BERKELEY GROUP HOLDINGS (THE) PLC,2023,4858.53466796875,
03199160,UNITE GROUP PLC,2023,1044.0,
05172586,BERKELEY GROUP HOLDINGS (THE) PLC,2024,3900.0,
05393279,Rentokil Initial,2007,120.9000015258789,
00053723,PEARSON PLC,1996,660.5910034179688,
00053723,PEARSON PLC,1997,697.1680908203125,
00053723,PEARSON PLC,1998,1051.4810791015625,
04267576,INTERTEK GROUP PLC,2017,5190.0,
04267576,INTERTEK GROUP PLC,2018,4800.0,
04267576,INTERTEK GROUP PLC,2019,5852.0,
04267576,INTERTEK GROUP PLC,2020,5648.0,
04267576,INTERTEK GROUP PLC,2021,5630.0,
04267576,INTERTEK GROUP PLC,2022,4034.0,
04267576,INTERTEK GROUP PLC,2023,4246.0,
04267576,INTERTEK GROUP PLC,2024,4728.0,
10361298,CONVATEC GROUP PLC,2022,232.6000061035156,
10361298,CONVATEC GROUP PLC,2023,244.1999969482422,
10361298,CONVATEC GROUP PLC,2024,221.1999969482422,
00206132,CRODA INTERNATIONAL PLC,2016,3273.952880859375,
00206132,CRODA INTERNATIONAL PLC,2017,4531.90478515625,
00206132,CRODA INTERNATIONAL PLC,2018,4799.2705078125,
00206132,CRODA INTERNATIONAL PLC,2019,5120.0,
00206132,CRODA INTERNATIONAL PLC,2020,6596.0,
00206132,CRODA INTERNATIONAL PLC,2021,10120.0,
00206132,CRODA INTERNATIONAL PLC,2022,6604.0,
00206132,CRODA INTERNATIONAL PLC,2023,5050.0,
00206132,CRODA INTERNATIONAL PLC,2024,3385.0,
00511276,IMPERIAL BRANDS PLC,2016,3542.5,
00511276,IMPERIAL BRANDS PLC,2017,3166.0,
00511276,IMPERIAL BRANDS PLC,2018,2377.0,
00511276,IMPERIAL BRANDS PLC,2019,1869.0,
00511276,IMPERIAL BRANDS PLC,2020,1535.5,
00511276,IMPERIAL BRANDS PLC,2021,1616.5,
00511276,IMPERIAL BRANDS PLC,2022,2071.0,
00511276,IMPERIAL BRANDS PLC,2023,1806.5,
00511276,IMPERIAL BRANDS PLC,2024,2553.0,
00324357,SMITH & NEPHEW PLC,2018,1464.0,
00324357,SMITH & NEPHEW PLC,2019,1832.5,
00324357,SMITH & NEPHEW PLC,2020,1510.0,
00324357,SMITH & NEPHEW PLC,2021,1293.5,
00324357,SMITH & NEPHEW PLC,2022,1109.5,
00324357,SMITH & NEPHEW PLC,2023,1078.5,
00324357,SMITH & NEPHEW PLC,2024,991.4000244140624,
SC117119,Scottish & Southern Energy,1998,677.0,
SC117119,Scottish & Southern Energy,1999,494.25,
SC117119,Scottish & Southern Energy,2000,620.0,
SC117119,Scottish & Southern Energy,2001,610.0,
SC117119,Scottish & Southern Energy,2002,680.0,
SC117119,Scottish & Southern Energy,2003,673.0,
SC117119,Scottish & Southern Energy,2004,872.5,
SC117119,Scottish & Southern Energy,2005,1014.0,
SC117119,Scottish & Southern Energy,2006,1554.0,
SC117119,Scottish & Southern Energy,2007,1638.0,
SC117119,Scottish & Southern Energy,2008,1217.0,
SC117119,Scottish & Southern Energy,2009,1161.0,
SC117119,Scottish Hydro-Electric,1992,330.0,
SC117119,Scottish Hydro-Electric,1993,446.5,
09763575,BEAZLEY PLC,2022,679.5,
09763575,BEAZLEY PLC,2023,522.0,
09763575,BEAZLEY PLC,2024,816.5,
05369106,London Stock Exchange Group,2007,1822.9482421875,
05369106,London Stock Exchange Group,2008,469.7844848632813,
05369106,London Stock Exchange Group,2009,661.3828735351562,
03369634,Dechra Pharmaceuticals,2021,5325.0,
00023307,DIAGEO PLC,2002,675.0,
03369634,Dechra Pharmaceuticals,2023,3858.0,
03959649,Easyjet,2013,1536.0,
03959649,Easyjet,2014,1671.0,
03959649,Easyjet,2015,1740.0,
03959649,Easyjet,2016,1005.0,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2009,1367.476806640625,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2010,1903.4420166015625,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2011,1771.7476806640625,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2012,2439.71240234375,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2013,2877.059814453125,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2014,3423.57958984375,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2015,3506.6953125,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2016,3999.671630859375,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2017,4967.3681640625,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2018,60.03160095214844,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2019,70.09967803955078,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2020,63.12739944458008,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2021,4781.0,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2022,4744.0,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2023,7090.0,
05134420,INTERCONTINENTAL HOTELS GROUP PLC,2024,9954.0,
00023307,DIAGEO PLC,1998,684.0,
00023307,DIAGEO PLC,1999,498.0,
00023307,DIAGEO PLC,2000,750.0,
00023307,DIAGEO PLC,2001,784.5,
00023307,DIAGEO PLC,2003,735.0,
00023307,DIAGEO PLC,2004,743.0,
00023307,DIAGEO PLC,2005,842.5,
00023307,DIAGEO PLC,2006,1002.5,
00023307,DIAGEO PLC,2018,2795.0,
00023307,DIAGEO PLC,2019,3200.5,
00023307,DIAGEO PLC,2020,2878.0,
00023307,DIAGEO PLC,2021,4036.0,
00023307,DIAGEO PLC,2022,3650.0,
00023307,DIAGEO PLC,2023,2856.0,
00023307,DIAGEO PLC,2024,2537.5,
05525338,PERSIMMON PLC,2024,1198.0,
01142830,3i Group,2002,437.34271240234375,
01142830,3i Group,2003,486.5997009277344,
01142830,3i Group,2004,524.8121948242188,
01142830,3i Group,2005,628.6641235351562,
03407696,BRITISH AMERICAN TOBACCO PLC,2001,582.5,
00041424,UNILEVER PLC,2010,1963.0,
00041424,UNILEVER PLC,2011,2163.0,
00041424,UNILEVER PLC,2012,2366.0,
00041424,UNILEVER PLC,2013,2482.0,
00041424,UNILEVER PLC,2014,2628.0,
00041424,UNILEVER PLC,2015,2926.5,
03196209,BHP Group Plc,2018,1651.5999755859375,
03196209,BHP Group Plc,2019,1776.800048828125,
03196209,BHP Group Plc,2020,1925.0,
03196209,BHP Group Plc,2021,2199.5,
11462215,AIRTEL AFRICA PLC,2022,111.8000030517578,
11462215,AIRTEL AFRICA PLC,2023,130.1999969482422,
11462215,AIRTEL AFRICA PLC,2024,113.5999984741211,
00296805,TAYLOR WIMPEY PLC,2014,137.8000030517578,
00296805,TAYLOR WIMPEY PLC,2015,203.1000061035156,
00296805,TAYLOR WIMPEY PLC,2016,153.5,
00296805,TAYLOR WIMPEY PLC,2017,206.3999938964844,
00296805,TAYLOR WIMPEY PLC,2018,136.25,
00296805,TAYLOR WIMPEY PLC,2019,193.3999938964844,
00296805,TAYLOR WIMPEY PLC,2020,165.8000030517578,
00296805,TAYLOR WIMPEY PLC,2021,175.5,
00296805,TAYLOR WIMPEY PLC,2022,101.6500015258789,
00296805,TAYLOR WIMPEY PLC,2023,147.0500030517578,
00296805,TAYLOR WIMPEY PLC,2024,122.0999984741211,
01142830,3i Group,2006,743.4808959960938,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2023,155.0,
FC029884,INTL CONSOLIDATED AIRLINES GROUP SA,2024,301.8999938964844,
00048839,BARCLAYS PLC,1988,66.97149658203125,
00048839,BARCLAYS PLC,1989,94.18890380859376,
00048839,BARCLAYS PLC,1990,83.5988998413086,
00048839,BARCLAYS PLC,1991,87.5248031616211,
00048839,BARCLAYS PLC,1992,88.21759796142578,
00048839,BARCLAYS PLC,1993,146.87539672851562,
00048839,BARCLAYS PLC,1994,141.1020050048828,
00048839,BARCLAYS PLC,1995,170.66180419921875,
00048839,BARCLAYS PLC,1996,231.05160522460935,
00966425,STANDARD CHARTERED PLC,2016,663.5999755859375,
00048839,BARCLAYS PLC,2017,203.1000061035156,
02081330,Capita Group,2006,5702.24951171875,
00029423,Whitbread,2006,1610.34375,
03564138,ANGLO AMERICAN PLC,2020,2367.2939453125,
03564138,ANGLO AMERICAN PLC,2021,3016.0,
03564138,ANGLO AMERICAN PLC,2022,3236.5,
03564138,ANGLO AMERICAN PLC,2023,1970.5999755859375,
03564138,ANGLO AMERICAN PLC,2024,2364.0,
02150950,Hays,1996,140.13119506835938,
02150950,Hays,1997,203.0084991455078,
02150950,Hays,1998,263.760498046875,
02150950,Hays,1999,493.0,
02150950,Hays,2000,386.0,
02150950,Hays,2001,209.25,
02150950,Hays,2002,92.75,
02150950,Hays,2003,120.0,
02150950,Hays,2004,124.25,
00966425,STANDARD CHARTERED PLC,2003,740.4381713867188,
00966425,STANDARD CHARTERED PLC,2004,777.3596801757812,
00966425,STANDARD CHARTERED PLC,2005,1039.4227294921875,
00966425,STANDARD CHARTERED PLC,2006,1197.54345703125,
00966425,STANDARD CHARTERED PLC,2007,1480.07373046875,
00966425,STANDARD CHARTERED PLC,2008,802.3499755859375,
00966425,STANDARD CHARTERED PLC,2009,1444.2301025390625,
00966425,STANDARD CHARTERED PLC,2010,1642.32763671875,
00966425,STANDARD CHARTERED PLC,2011,1341.08349609375,
00966425,STANDARD CHARTERED PLC,2012,1497.6541748046875,
00966425,STANDARD CHARTERED PLC,2013,1294.4454345703125,
00966425,STANDARD CHARTERED PLC,2014,916.5814819335938,
00966425,STANDARD CHARTERED PLC,2015,563.7000122070312,
00966425,STANDARD CHARTERED PLC,2017,780.0999755859375,
00966425,STANDARD CHARTERED PLC,2018,609.2999877929688,
00966425,STANDARD CHARTERED PLC,2019,712.4000244140625,
00966425,STANDARD CHARTERED PLC,2020,465.8999938964844,
00966425,STANDARD CHARTERED PLC,2021,448.3999938964844,
00966425,STANDARD CHARTERED PLC,2022,622.4000244140625,
00966425,STANDARD CHARTERED PLC,2023,666.5999755859375,
00966425,STANDARD CHARTERED PLC,2024,988.5999755859376,
08860726,INFORMA PLC,2016,680.0,
08860726,INFORMA PLC,2017,722.0,
08860726,INFORMA PLC,2018,630.2000122070312,
08860726,INFORMA PLC,2019,857.0,
08860726,INFORMA PLC,2021,516.5999755859375,
08860726,INFORMA PLC,2022,619.5999755859375,
08860726,INFORMA PLC,2023,781.2000122070312,
08860726,INFORMA PLC,2024,798.4000244140625,
00077536,Reed International Plc,1988,164.3197021484375,
03458224,Burberry Group,2010,1124.0,
03458224,Burberry Group,2011,1185.0,
03458224,Burberry Group,2012,1226.0,
00077536,Reed Elsevier Plc,2005,649.5831909179688,
00077536,Reed Elsevier Plc,2006,666.83447265625,
02122142,Hargreaves Lansdown,2024,1098.0,
01142830,3i Group,1994,263.1940002441406,
01142830,3i Group,1995,329.3866882324219,
01142830,3i Group,1996,384.54681396484375,
01142830,3i Group,1997,397.9425964355469,
01142830,3i Group,1998,519.109619140625,
01142830,3i Group,1999,988.91162109375,
02081330,Capita Group,2011,5748.7978515625,
00035161,NEXT PLC,2017,4525.0,
04967001,ITV,2007,85.4000015258789,
04967001,ITV,2011,68.1500015258789,
04967001,ITV,2012,105.1999969482422,
04967001,ITV,2013,194.0,
04967001,ITV,2014,215.1999969482422,
04967001,ITV,2015,276.6000061035156,
04967001,ITV,2016,206.3999938964844,
04967001,ITV,2017,165.5,
04967001,ITV,2018,124.8499984741211,
04967001,ITV,2019,151.0,
04967001,ITV,2021,110.5500030517578,
00714275,IMI,2010,1080.0,
00714275,IMI,2011,868.5714111328125,
00714275,IMI,2012,1253.7142333984375,
00714275,IMI,2013,1742.8570556640625,
07784342,Evraz,2011,3.746999979019165,
07784342,Evraz,2012,2.5889999866485596,
07784342,Evraz,2021,6.015999794006348,
01679046,Thomson Reuters,2008,20.5,
00358948,BUNZL PLC,2011,884.0,
00358948,BUNZL PLC,2012,1009.0,
00358948,BUNZL PLC,2013,1450.0,
00358948,BUNZL PLC,2014,1764.0,
00358948,BUNZL PLC,2015,1885.0,
00358948,BUNZL PLC,2016,2109.0,
00358948,BUNZL PLC,2017,2072.0,
00358948,BUNZL PLC,2018,2369.0,
14072248,Carnival,2019,3644.0,
00358948,BUNZL PLC,2019,2065.0,
00358948,BUNZL PLC,2020,2443.0,
00358948,BUNZL PLC,2021,2885.0,
00358948,BUNZL PLC,2022,2759.0,
00358948,BUNZL PLC,2023,3190.0,
00358948,BUNZL PLC,2024,3296.0,
13280545,Endeavour Mining,2022,1752.0,
13280545,Endeavour Mining,2023,1757.0,
01470151,BAE SYSTEMS PLC,1999,410.0,
01470151,BAE SYSTEMS PLC,2000,382.0,
01470151,BAE SYSTEMS PLC,2001,309.5,
01470151,BAE SYSTEMS PLC,2002,124.0,
01470151,BAE SYSTEMS PLC,2003,168.25,
01470151,BAE SYSTEMS PLC,2004,230.5,
01470151,BAE SYSTEMS PLC,2005,381.75,
01470151,BAE SYSTEMS PLC,2006,425.75,
01470151,BAE SYSTEMS PLC,2007,498.0,
01470151,BAE SYSTEMS PLC,2009,359.5,
01470151,BAE SYSTEMS PLC,2010,330.0,
01470151,BAE SYSTEMS PLC,2011,285.1000061035156,
01470151,BAE SYSTEMS PLC,2012,336.8999938964844,
01470151,BAE SYSTEMS PLC,2013,435.0,
01470151,BAE SYSTEMS PLC,2014,472.0,
01470151,BAE SYSTEMS PLC,2015,499.6000061035156,
01470151,BAE SYSTEMS PLC,2016,591.5,
01470151,BAE SYSTEMS PLC,2017,573.0,
01470151,BAE SYSTEMS PLC,2018,459.2000122070313,
01470151,BAE SYSTEMS PLC,2019,564.7999877929688,
01470151,BAE SYSTEMS PLC,2020,488.7999877929687,
01470151,BAE SYSTEMS PLC,2021,549.7999877929688,
01470151,BAE SYSTEMS PLC,2022,856.0,
01470151,BAE SYSTEMS PLC,2023,1110.5,
01470151,BAE SYSTEMS PLC,2024,1148.5,
01003142,ROLLS ROYCE HOLDINGS PLC,1988,127.8905029296875,
01003142,ROLLS ROYCE HOLDINGS PLC,1989,176.63380432128906,
01003142,ROLLS ROYCE HOLDINGS PLC,1990,48.54100036621094,
01003142,ROLLS ROYCE HOLDINGS PLC,1991,38.37699890136719,
01003142,ROLLS ROYCE HOLDINGS PLC,1993,53.27220153808594,
01003142,ROLLS ROYCE HOLDINGS PLC,1994,58.84550094604492,
14072248,Carnival,2018,3763.0,
00102498,BP PLC,2003,453.0,
00102498,BP PLC,2004,508.0,
01003142,ROLLS ROYCE HOLDINGS PLC,1995,64.85870361328125,
01003142,ROLLS ROYCE HOLDINGS PLC,1996,88.36579895019531,
01003142,ROLLS ROYCE HOLDINGS PLC,1997,80.64450073242188,
01003142,ROLLS ROYCE HOLDINGS PLC,1998,85.44879913330078,
01003142,ROLLS ROYCE HOLDINGS PLC,1999,73.43789672851562,
01003142,ROLLS ROYCE HOLDINGS PLC,2000,68.03299713134766,
01003142,ROLLS ROYCE HOLDINGS PLC,2001,56.96590042114258,
01003142,ROLLS ROYCE HOLDINGS PLC,2002,36.71889877319336,
00102498,BP PLC,1998,448.75,
00102498,BP PLC,1999,622.5,
00102498,BP PLC,2000,539.0,
00102498,BP PLC,2001,533.0,
00102498,BP PLC,2002,427.0,
02468686,AVIVA PLC,2010,388.33990478515625,
02468686,AVIVA PLC,2011,297.2331848144531,
02468686,AVIVA PLC,2012,368.5769958496094,
02468686,AVIVA PLC,2013,444.3674926757813,
02468686,AVIVA PLC,2014,478.7549133300781,
02468686,AVIVA PLC,2015,509.88140869140625,
02468686,AVIVA PLC,2016,480.63238525390625,
02468686,AVIVA PLC,2017,500.4939880371094,
02468686,AVIVA PLC,2018,371.0473937988281,
02468686,AVIVA PLC,2019,413.735107421875,
02468686,AVIVA PLC,2020,321.34381103515625,
02468686,AVIVA PLC,2021,405.5335083007813,
02468686,AVIVA PLC,2022,442.7999877929687,
02468686,AVIVA PLC,2023,434.7000122070313,
02468686,AVIVA PLC,2024,468.7999877929687,
04083914,COMPASS GROUP PLC,2001,569.0755004882812,
SC327000,Bank of Scotland,2000,1437.125732421875,
00647788,RS Group,2022,895.5,
00647788,RS Group,2023,819.5999755859375,
01664812,Kingfisher,1989,17.561100006103516,
01664812,Kingfisher,1990,88.16190338134766,
01664812,Kingfisher,1991,114.54180145263672,
01664812,Kingfisher,1992,127.61080169677734,
01664812,Kingfisher,1993,142.789794921875,
01664812,Kingfisher,1994,142.789794921875,
01664812,Kingfisher,1995,263.6846008300781,
01664812,Kingfisher,1996,307.2278137207031,
01664812,Kingfisher,1997,412.5545043945313,
01664812,Kingfisher,1998,632.9407958984375,
01664812,Kingfisher,1999,668.455078125,
01664812,Kingfisher,2000,484.31390380859375,
01664812,Kingfisher,2001,346.0535888671875,
01664812,Kingfisher,2002,254.28570556640625,
01664812,Kingfisher,2003,278.5,
01664812,Kingfisher,2004,309.75,
01664812,Kingfisher,2005,237.25,
01664812,Kingfisher,2006,238.5,
01664812,Kingfisher,2007,145.60000610351562,
01664812,Kingfisher,2008,135.0,
01664812,Kingfisher,2009,229.0,
01664812,Kingfisher,2010,263.3999938964844,
01664812,Kingfisher,2011,250.6999969482422,
01664812,Kingfisher,2012,284.1000061035156,
01664812,Kingfisher,2013,384.7000122070313,
01664812,Kingfisher,2014,340.5,
01664812,Kingfisher,2015,329.5,
01664812,Kingfisher,2016,350.29998779296875,
01664812,Kingfisher,2017,337.70001220703125,
01664812,Kingfisher,2018,207.5,
01664812,Kingfisher,2019,217.0,
02231246,THE SAGE GROUP PLC,1999,794.7468872070312,
02231246,THE SAGE GROUP PLC,2009,231.42860412597656,
02231246,THE SAGE GROUP PLC,2010,287.60260009765625,
02231246,THE SAGE GROUP PLC,2011,309.4831848144531,
02231246,THE SAGE GROUP PLC,2012,309.5884094238281,
02231246,THE SAGE GROUP PLC,2013,403.7000122070313,
02231246,THE SAGE GROUP PLC,2014,465.7000122070313,
02231246,THE SAGE GROUP PLC,2015,603.5,
02231246,THE SAGE GROUP PLC,2016,655.0,
02231246,THE SAGE GROUP PLC,2017,798.0,
02231246,THE SAGE GROUP PLC,2018,601.4000244140625,
02231246,THE SAGE GROUP PLC,2019,749.0,
02231246,THE SAGE GROUP PLC,2020,582.0,
02231246,THE SAGE GROUP PLC,2021,852.5999755859375,
02231246,THE SAGE GROUP PLC,2022,745.5999755859375,
02231246,THE SAGE GROUP PLC,2023,1172.5,
02231246,THE SAGE GROUP PLC,2024,1273.0,
06426485,RIGHTMOVE PLC,2018,432.25,
06426485,RIGHTMOVE PLC,2019,633.5999755859375,
06426485,RIGHTMOVE PLC,2020,650.7999877929688,
06426485,RIGHTMOVE PLC,2021,795.0,
06426485,RIGHTMOVE PLC,2022,511.3999938964844,
06426485,RIGHTMOVE PLC,2023,575.5999755859375,
06426485,RIGHTMOVE PLC,2024,641.7999877929688,
SC246627,Ferguson,2017,5626.11376953125,
SC246627,Ferguson,2018,5017.0,
SC246627,Ferguson,2019,6850.0,
SC246627,Ferguson,2020,8884.0,
SC246627,Ferguson,2021,13105.0,
00621920,British Land Co,1997,564.2554931640625,
00621920,British Land Co,2001,386.9417114257813,
00621920,British Land Co,2002,374.5132141113281,
00621920,British Land Co,2003,483.8843078613281,
00621920,British Land Co,2004,742.3978271484375,
00621920,British Land Co,2005,883.2545776367188,
00621920,British Land Co,2006,1420.1673583984375,
00621920,British Land Co,2007,782.9976806640625,
00621920,British Land Co,2008,456.54150390625,
00621920,British Land Co,2009,480.0,
00621920,British Land Co,2011,462.5,
00621920,British Land Co,2012,562.0,
00621920,British Land Co,2013,629.0,
00621920,British Land Co,2014,777.0,
00621920,British Land Co,2015,786.0,
00621920,British Land Co,2016,629.5,
00621920,British Land Co,2017,691.5,
00621920,British Land Co,2018,533.2000122070312,
00621920,British Land Co,2019,638.7999877929688,
00621920,British Land Co,2020,489.0,
00621920,British Land Co,2021,531.0,
00621920,British Land Co,2022,395.1000061035156,
00621920,British Land Co,2024,360.3999938964844,
00324357,Smith & Nephew,1989,174.16659545898438,
00324357,Smith & Nephew,1990,137.98880004882812,
00324357,Smith & Nephew,1991,184.0666046142578,
00324357,Smith & Nephew,1992,178.1999053955078,
00324357,Smith & Nephew,1993,178.1999053955078,
00324357,Smith & Nephew,1994,178.1999053955078,
00324357,Smith & Nephew,1995,228.31100463867188,
00324357,Smith & Nephew,1996,221.22210693359375,
06344120,FRESNILLO PLC,2020,1129.5,
06344120,FRESNILLO PLC,2021,892.7999877929688,
06344120,FRESNILLO PLC,2022,901.7999877929688,
06344120,FRESNILLO PLC,2023,594.4000244140625,
06344120,FRESNILLO PLC,2024,621.5,
01833679,VODAFONE GROUP PLC,1991,29.948400497436523,
01833679,VODAFONE GROUP PLC,2002,135.00619506835938,
01833679,VODAFONE GROUP PLC,2005,149.5435028076172,
01833679,VODAFONE GROUP PLC,2006,147.53269958496094,
01833679,VODAFONE GROUP PLC,2015,221.0,
01833679,VODAFONE GROUP PLC,1992,33.9202995300293,
01833679,VODAFONE GROUP PLC,1993,47.18659973144531,
01833679,VODAFONE GROUP PLC,1994,50.52299880981445,
01833679,VODAFONE GROUP PLC,1995,54.93190002441406,
01833679,VODAFONE GROUP PLC,1996,58.744998931884766,
01833679,VODAFONE GROUP PLC,1997,104.62090301513672,
01833679,VODAFONE GROUP PLC,1998,232.5968017578125,
01833679,VODAFONE GROUP PLC,1999,365.577392578125,
01833679,VODAFONE GROUP PLC,2000,292.53338623046875,
01833679,VODAFONE GROUP PLC,2001,214.24639892578125,
01833679,VODAFONE GROUP PLC,2003,165.0341033935547,
01833679,VODAFONE GROUP PLC,2004,168.37049865722656,
02081330,Capita Group,2000,4697.0751953125,
01833679,VODAFONE GROUP PLC,2018,152.89999389648438,
01833679,VODAFONE GROUP PLC,2019,146.75999450683594,
01833679,VODAFONE GROUP PLC,2020,120.94000244140624,
01833679,VODAFONE GROUP PLC,2021,112.26000213623048,
01833679,VODAFONE GROUP PLC,2022,84.23999786376953,
01833679,VODAFONE GROUP PLC,2023,68.55999755859375,
01833679,VODAFONE GROUP PLC,2024,68.30000305175781,
05525338,Persimmon,2005,1258.0,
05525338,Persimmon,2006,1526.0,
05525338,Persimmon,2007,800.0,
05525338,Persimmon,2013,1239.0,
05525338,Persimmon,2014,1578.0,
05525338,Persimmon,2015,2027.0,
05525338,Persimmon,2016,1776.0,
05525338,Persimmon,2017,2738.0,
05525338,Persimmon,2018,1930.0,
05525338,Persimmon,2019,2695.0,
05525338,Persimmon,2020,2767.0,
05525338,Persimmon,2021,2856.0,
05525338,Persimmon,2022,1217.0,
01417162,LEGAL & GENERAL GROUP PLC,1988,29.11000061035156,
01417162,LEGAL & GENERAL GROUP PLC,1989,42.310001373291016,
01417162,LEGAL & GENERAL GROUP PLC,1990,36.0099983215332,
01417162,LEGAL & GENERAL GROUP PLC,1991,37.40999984741211,
01417162,LEGAL & GENERAL GROUP PLC,1992,41.40999984741211,
01417162,LEGAL & GENERAL GROUP PLC,1993,50.310001373291016,
01417162,LEGAL & GENERAL GROUP PLC,1994,43.209999084472656,
01417162,LEGAL & GENERAL GROUP PLC,1995,67.01460266113281,
01417162,LEGAL & GENERAL GROUP PLC,1996,93.00749969482422,
01417162,LEGAL & GENERAL GROUP PLC,1997,133.0106964111328,
01417162,LEGAL & GENERAL GROUP PLC,2002,96.0,
01417162,LEGAL & GENERAL GROUP PLC,2003,100.25,
01417162,LEGAL & GENERAL GROUP PLC,2004,110.0,
01417162,LEGAL & GENERAL GROUP PLC,2005,122.0,
01417162,LEGAL & GENERAL GROUP PLC,2006,157.5,
01417162,LEGAL & GENERAL GROUP PLC,2007,130.60000610351562,
01417162,LEGAL & GENERAL GROUP PLC,2008,76.80000305175781,
01417162,LEGAL & GENERAL GROUP PLC,2009,80.5999984741211,
01417162,LEGAL & GENERAL GROUP PLC,2010,96.75,
01417162,LEGAL & GENERAL GROUP PLC,2011,102.8000030517578,
01417162,LEGAL & GENERAL GROUP PLC,2012,145.60000610351562,
01417162,LEGAL & GENERAL GROUP PLC,2013,222.6999969482422,
01417162,LEGAL & GENERAL GROUP PLC,2014,248.6000061035156,
01417162,LEGAL & GENERAL GROUP PLC,2015,267.79998779296875,
01417162,LEGAL & GENERAL GROUP PLC,2016,247.6000061035156,
01417162,LEGAL & GENERAL GROUP PLC,2017,273.29998779296875,
01417162,LEGAL & GENERAL GROUP PLC,2018,231.0,
01417162,LEGAL & GENERAL GROUP PLC,2019,303.0,
01417162,LEGAL & GENERAL GROUP PLC,2020,266.20001220703125,
01417162,LEGAL & GENERAL GROUP PLC,2021,297.5,
01417162,LEGAL & GENERAL GROUP PLC,2022,249.5,
01417162,LEGAL & GENERAL GROUP PLC,2023,251.1000061035156,
01417162,LEGAL & GENERAL GROUP PLC,2024,229.8000030517578,
00324357,Scottish & Newcastle Breweries PLC,1988,141.77769470214844,
SC001731,ALLIANCE WITAN PLC,2024,1244.0,
00185647,SAINSBURY(J) PLC,1988,216.88360595703125,
00185647,SAINSBURY(J) PLC,1989,292.08270263671875,
00185647,SAINSBURY(J) PLC,1990,334.58758544921875,
00185647,SAINSBURY(J) PLC,1991,423.673095703125,
00185647,SAINSBURY(J) PLC,1992,633.823974609375,
00185647,SAINSBURY(J) PLC,1993,498.9679870605469,
00185647,SAINSBURY(J) PLC,1994,462.4444885253906,
00185647,SAINSBURY(J) PLC,1995,449.1427917480469,
00185647,SAINSBURY(J) PLC,1996,443.4284973144531,
00185647,SAINSBURY(J) PLC,1997,581.7141723632812,
00185647,SAINSBURY(J) PLC,1998,541.3953857421875,
00185647,SAINSBURY(J) PLC,1999,392.4880065917969,
00185647,SAINSBURY(J) PLC,2008,328.5,
00185647,SAINSBURY(J) PLC,2009,323.5,
00185647,SAINSBURY(J) PLC,2010,376.2999877929687,
00185647,SAINSBURY(J) PLC,2011,302.8999938964844,
00185647,SAINSBURY(J) PLC,2012,345.1000061035156,
00185647,SAINSBURY(J) PLC,2013,365.0,
00185647,SAINSBURY(J) PLC,2014,246.6999969482422,
00185647,SAINSBURY(J) PLC,2015,258.79998779296875,
00185647,SAINSBURY(J) PLC,2016,249.3000030517578,
00185647,SAINSBURY(J) PLC,2017,241.3999938964844,
00185647,SAINSBURY(J) PLC,2018,265.0,
